Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Minny,M8,All_Maps,All,"Yoru, Cypher",1.06,195,24,24,5,0,59%,127,33%,6,1,+5
Kada,M8,All_Maps,All,"Astra, Brimstone",1.05,210,29,24,5,+5,59%,134,42%,1,2,-1
RobbieBk,M8,All_Maps,All,"Sova, Fade",0.85,156,17,29,10,-12,65%,113,26%,4,4,0
Zyppan,M8,All_Maps,All,"Omen, Breach",0.63,110,10,28,19,-18,62%,80,30%,3,1,+2
Click,M8,All_Maps,All,"Jett, Raze",0.52,121,17,28,1,-11,49%,73,38%,4,11,-7
kaajak,FNC,All_Maps,All,"Yoru, Raze",1.51,337,44,23,7,+21,68%,221,36%,8,7,+1
Boaster,FNC,All_Maps,All,"Astra, Brimstone",1.28,166,23,14,18,+9,84%,106,29%,1,1,0
Alfajer,FNC,All_Maps,All,"Jett, Chamber",1.13,251,34,25,3,+9,68%,165,30%,8,4,+4
Chronicle,FNC,All_Maps,All,Breach,0.96,138,20,18,10,+2,68%,83,20%,1,4,-3
crashies,FNC,All_Maps,All,Sova,0.81,97,12,17,5,-5,70%,76,24%,1,2,-1
Minny,M8,All_Maps,Attack,"Yoru, Cypher",1.15,197,10,8,0,+2,62%,120,29%,4,1,+3
Kada,M8,All_Maps,Attack,"Astra, Brimstone",1.13,251,12,10,0,+2,54%,170,38%,0,0,0
RobbieBk,M8,All_Maps,Attack,"Sova, Fade",0.75,95,4,9,4,-5,62%,68,29%,0,0,0
Zyppan,M8,All_Maps,Attack,"Omen, Breach",0.61,107,3,9,8,-6,54%,85,19%,1,1,0
Click,M8,All_Maps,Attack,"Jett, Raze",0.42,76,3,10,1,-7,54%,50,36%,1,5,-4
kaajak,FNC,All_Maps,Attack,"Yoru, Raze",1.48,328,28,15,3,+13,71%,219,33%,4,4,0
Boaster,FNC,All_Maps,Attack,"Astra, Brimstone",1.19,144,13,9,14,+4,83%,86,21%,1,1,0
Alfajer,FNC,All_Maps,Attack,"Jett, Chamber",1.14,267,23,17,2,+6,67%,182,28%,5,3,+2
Chronicle,FNC,All_Maps,Attack,Breach,0.92,152,14,13,3,+1,71%,94,21%,1,3,-2
crashies,FNC,All_Maps,Attack,Sova,0.88,112,9,11,4,-2,71%,86,33%,1,1,0
Minny,M8,All_Maps,Defend,"Yoru, Cypher",1.01,194,14,16,5,-2,58%,131,35%,2,0,+2
Kada,M8,All_Maps,Defend,"Astra, Brimstone",1.02,188,17,14,5,+3,63%,115,45%,1,2,-1
RobbieBk,M8,All_Maps,Defend,"Sova, Fade",0.91,189,13,20,6,-7,67%,137,25%,4,4,0
Zyppan,M8,All_Maps,Defend,"Omen, Breach",0.65,112,7,19,11,-12,67%,77,41%,2,0,+2
Click,M8,All_Maps,Defend,"Jett, Raze",0.63,147,14,18,0,-4,46%,86,38%,3,6,-3
kaajak,FNC,All_Maps,Defend,"Yoru, Raze",1.56,360,16,8,4,+8,62%,224,42%,4,3,+1
Boaster,FNC,All_Maps,Defend,"Astra, Brimstone",1.44,210,10,5,4,+5,85%,143,39%,0,0,0
Alfajer,FNC,All_Maps,Defend,"Jett, Chamber",1.13,222,11,8,1,+3,69%,135,39%,3,1,+2
Chronicle,FNC,All_Maps,Defend,Breach,1.05,112,6,5,7,+1,62%,62,18%,0,1,-1
crashies,FNC,All_Maps,Defend,Sova,0.69,72,3,6,1,-3,69%,58,7%,0,1,-1
