Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""0-1""",LOUD,Attackers,Spike Detonation
2Ascent,2,"""0-2""",LOUD,Attackers,Elimination
2Ascent,3,"""1-2""",LEV,Defenders,Elimination
2Ascent,4,"""1-3""",LOUD,Attackers,Spike Detonation
2Ascent,5,"""2-3""",LEV,Defenders,Elimination
2Ascent,6,"""2-4""",LOUD,Attackers,Elimination
2Ascent,7,"""3-4""",LEV,Defenders,Elimination
2Ascent,8,"""4-4""",LEV,Defenders,Elimination
2Ascent,9,"""5-4""",LEV,Defenders,Elimination
2Ascent,10,"""5-5""",LOUD,Attackers,Elimination
2Ascent,11,"""6-5""",LEV,Defenders,Elimination
2Ascent,12,"""7-5""",LEV,Defenders,Elimination
2Ascent,13,"""7-6""",LEV,Defenders,Elimination
2Ascent,14,"""7-7""",LEV,Defenders,Elimination
2Ascent,15,"""8-7""",LOUD,Attackers,Elimination
2Ascent,16,"""8-8""",LEV,Defenders,Time Expired
2Ascent,17,"""8-9""",LEV,Defenders,Elimination
2Ascent,18,"""8-10""",LEV,Defenders,Elimination
2Ascent,19,"""8-11""",LEV,Defenders,Elimination
2Ascent,20,"""9-11""",LOUD,Attackers,Spike Detonation
2Ascent,21,"""9-12""",LEV,Defenders,Elimination
2Ascent,22,"""10-12""",LOUD,Attackers,Elimination
2Ascent,23,"""10-13""",LEV,Defenders,Defuse
2Ascent,24,"""""",,,
