,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pryze 2G,,1 Round 8 Zellsis N4RRATE,1 Round 3 N4RRATE bang zekken,,,,,,,,44,0,0
lz 2G,,1 Round 12 Zellsis N4RRATE,1 Round 8 zekken bang johnqt,,,1 Round 8 johnqt,,,,,36,0,0
silentzz 2G,,,1 Round 15 johnqt Zellsis bang,,,,,1 Round 15 Zellsis bang johnqt,,,52,0,0
gobera 2G,,,1 Round 9 N4RRATE Zellsis johnqt,,,,,,,,25,6,0
spike 2G,,1 Round 9 zekken bang,1 Round 16 Zellsis bang johnqt,,,,,,,,41,0,0
Zellsis SEN,,1 Round 3 pryze silentzz,1 Round 2 gobera lz silentzz,,,,1 Round 3 pryze silentzz,,,,31,0,1
johnqt SEN,,2 Round 2 spike pryze Round 11 spike silentzz,,,,,,,,,78,0,1
bang SEN,,5 Round 8 gobera pryze Round 9 pryze lz Round 14 gobera pryze Round 15 gobera pryze Round 17 lz gobera,,1 Round 12 spike pryze lz silentzz,,,,,,,83,0,0
zekken SEN,,6 Round 3 spike gobera Round 4 lz spike Round 7 spike pryze Round 11 pryze gobera Round 13 pryze lz Round 15 spike lz,,,,,,,,,62,0,1
N4RRATE SEN,,1 Round 5 spike pryze,2 Round 1 spike silentzz lz Round 10 spike gobera pryze,,,,,,,,72,3,1
