Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Haven,1,"""0-1""",JDG,Attackers,Elimination
1Haven,2,"""0-2""",JDG,Attackers,Spike Detonation
1Haven,3,"""1-2""",TYL,Defenders,Elimination
1Haven,4,"""2-2""",TYL,Defenders,Elimination
1Haven,5,"""3-2""",TYL,Defenders,Elimination
1Haven,6,"""3-3""",JDG,Attackers,Elimination
1Haven,7,"""3-4""",JDG,Attackers,Spike Detonation
1Haven,8,"""3-5""",JDG,Attackers,Elimination
1Haven,9,"""4-5""",TYL,Defenders,Defuse
1Haven,10,"""5-5""",TYL,Defenders,Defuse
1Haven,11,"""5-6""",JDG,Attackers,Elimination
1Haven,12,"""5-7""",JDG,Attackers,Elimination
1Haven,13,"""5-8""",TYL,Defenders,Time Expired
1Haven,14,"""5-9""",TYL,Defenders,Elimination
1Haven,15,"""5-10""",TYL,Defenders,Defuse
1Haven,16,"""5-11""",TYL,Defenders,Elimination
1Haven,17,"""6-11""",JDG,Attackers,Elimination
1Haven,18,"""7-11""",JDG,Attackers,Elimination
1Haven,19,"""7-12""",TYL,Defenders,Defuse
1Haven,20,"""7-13""",TYL,Defenders,Defuse
1Haven,21,"""""",,,
1Haven,22,"""""",,,
1Haven,23,"""""",,,
1Haven,24,"""""",,,
