,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,3 Round 11 trent valyn Round 15 valyn leaf Round 17 JonahP valyn,2 Round 18 jawgemo JonahP valyn Round 19 trent leaf trent,,,,,,,,70,4,0
johnqt SEN,,4 Round 5 JonahP jawgemo Round 6 valyn trent Round 10 JonahP leaf Round 16 JonahP leaf,1 Round 8 jawgemo leaf valyn,,,,,,,,66,1,1
bang SEN,,2 Round 7 jawgemo leaf Round 10 trent jawgemo,,1 Round 20 leaf jawgemo trent JonahP,,1 Round 20 JonahP,,,,,56,0,0
zekken SEN,,1 Round 13 JonahP leaf,,,,,,,,,43,0,0
N4RRATE SEN,,2 Round 15 jawgemo trent Round 21 leaf jawgemo,2 Round 11 valyn JonahP leaf Round 14 valyn jawgemo leaf,,,,1 Round 14 leaf trent,,,,57,2,0
valyn G2,,2 Round 8 bang zekken Round 20 johnqt Zellsis,,,,,,,,,35,0,0
jawgemo G2,,7 Round 1 zekken johnqt Round 4 bang johnqt Round 9 zekken bang Round 11 johnqt Zellsis Round 14 Zellsis bang Round 18 zekken johnqt Round 19 zekken N4RRATE,1 Round 22 zekken N4RRATE bang,,,,,,,,47,0,0
JonahP G2,,3 Round 7 johnqt Zellsis Round 9 N4RRATE Zellsis Round 17 bang zekken,1 Round 8 Zellsis N4RRATE johnqt,,,2 Round 19 Zellsis Round 19 Zellsis,1 Round 8 N4RRATE johnqt,,,,50,1,1
leaf G2,,4 Round 1 Zellsis N4RRATE Round 3 bang Zellsis Round 4 Zellsis N4RRATE Round 17 N4RRATE Zellsis,2 Round 5 Zellsis N4RRATE johnqt Round 12 bang Zellsis johnqt,,,1 Round 3 Zellsis,,1 Round 5 N4RRATE johnqt Zellsis,,,64,0,0
trent G2,,1 Round 12 zekken N4RRATE,1 Round 14 johnqt zekken N4RRATE trent,,,1 Round 17 johnqt,,,,,56,8,0
