,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,3 Round 10 leaf valyn Round 12 JonahP leaf Round 20 trent valyn,,,,,,,,,39,5,0
johnqt SEN,,,,,,,,,,,35,2,1
bang SEN,,3 Round 2 valyn jawgemo Round 8 trent valyn Round 9 jawgemo trent,2 Round 1 leaf trent JonahP Round 7 valyn JonahP trent bang,,,1 Round 7 trent,,,,,56,0,0
zekken SEN,,2 Round 10 JonahP jawgemo Round 17 valyn trent,1 Round 13 JonahP leaf valyn,,,,,,,,57,1,0
N4RRATE SEN,,1 Round 20 leaf jawgemo,1 Round 18 jawgemo JonahP valyn,,,,,,,,43,0,0
valyn G2,,3 Round 9 Zellsis zekken Round 11 johnqt Zellsis Round 20 N4RRATE zekken,1 Round 12 N4RRATE bang Zellsis,,,1 Round 12 Zellsis,,,,,53,3,0
jawgemo G2,,2 Round 9 N4RRATE johnqt Round 21 zekken bang,3 Round 8 Zellsis bang zekken Round 13 bang johnqt Zellsis jawgemo Round 19 zekken Zellsis N4RRATE,,,,,,,,46,0,1
JonahP G2,,4 Round 3 johnqt zekken Round 5 bang Zellsis Round 7 Zellsis johnqt Round 12 johnqt zekken,,,,,,,,,47,4,1
leaf G2,,3 Round 10 N4RRATE zekken Round 16 zekken Zellsis Round 21 Zellsis johnqt,,1 Round 6 bang johnqt N4RRATE Zellsis,,,,,,,64,0,0
trent G2,,3 Round 3 N4RRATE bang Round 5 N4RRATE johnqt Round 14 N4RRATE bang,,,,,,,,,43,0,1
