Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""1-0""",BBL,Attackers,Elimination
2Lotus,2,"""2-0""",BBL,Attackers,Elimination
2Lotus,3,"""2-1""",M8,Defenders,Time Expired
2Lotus,4,"""3-1""",BBL,Attackers,Elimination
2Lotus,5,"""4-1""",BBL,Attackers,Elimination
2Lotus,6,"""5-1""",BBL,Attackers,Elimination
2Lotus,7,"""6-1""",BBL,Attackers,Elimination
2Lotus,8,"""7-1""",BBL,Attackers,Elimination
2Lotus,9,"""8-1""",BBL,Attackers,Elimination
2Lotus,10,"""9-1""",BBL,Attackers,Elimination
2Lotus,11,"""9-2""",M8,Defenders,Elimination
2Lotus,12,"""10-2""",BBL,Attackers,Elimination
2Lotus,13,"""10-3""",BBL,Attackers,Elimination
2Lotus,14,"""10-4""",BBL,Attackers,Elimination
2Lotus,15,"""11-4""",M8,Defenders,Elimination
2Lotus,16,"""11-5""",BBL,Attackers,Elimination
2Lotus,17,"""12-5""",M8,Defenders,Defuse
2Lotus,18,"""12-6""",BBL,Attackers,Elimination
2Lotus,19,"""12-7""",BBL,Attackers,Elimination
2Lotus,20,"""12-8""",BBL,Attackers,Elimination
2Lotus,21,"""12-9""",BBL,Attackers,Elimination
2Lotus,22,"""12-10""",BBL,Attackers,Elimination
2Lotus,23,"""12-11""",BBL,Attackers,Elimination
2Lotus,24,"""12-12""",BBL,Attackers,Elimination
2Lotus,25,"""12-13""",M8,Defenders,Defuse
2Lotus,26,"""12-14""",BBL,Attackers,Elimination
