,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,3 Round 7 Monyet Kushy Round 19 Kushy Monyet Jinggg Round 20 Jemkin crazyguy,,1 Round 14 crazyguy Monyet Kushy xffero,,,,,,,66,1,0
f0rsakeN PRX,,5 Round 1 crazyguy Monyet Round 3 Monyet Kushy Round 8 Jemkin crazyguy Round 17 Jemkin crazyguy Round 21 Jemkin xffero,,,,,,,,,50,3,0
d4v41 PRX,,3 Round 1 xffero Jemkin Round 2 xffero crazyguy Round 5 crazyguy Monyet,,,,,,,,,56,1,1
PatMen PRX,,3 Round 11 Monyet xffero Round 12 xffero Jemkin Round 13 Kushy Monyet,1 Round 4 Monyet Kushy crazyguy,,,,,,,,46,5,1
something PRX,,6 Round 2 Monyet Jemkin Round 5 xffero Kushy Round 10 Monyet crazyguy Round 12 Monyet crazyguy Round 13 xffero Jemkin Round 17 Kushy xffero,,,,,,,,,58,2,0
crazyguy RRQ,,1 Round 4 something d4v41,1 Round 12 f0rsakeN Jinggg d4v41,,,,,,,,44,2,0
Kushy RRQ,,,1 Round 3 Jinggg something d4v41,1 Round 20 PatMen Jinggg f0rsakeN something,,,,,,,59,2,1
xffero RRQ,,1 Round 4 f0rsakeN PatMen,1 Round 9 f0rsakeN d4v41 Jinggg,,,1 Round 3 f0rsakeN,1 Round 4 PatMen f0rsakeN,,,,64,0,2
Monyet RRQ,,,1 Round 18 Jinggg f0rsakeN d4v41,,,,1 Round 19 Jinggg PatMen,,,,45,3,0
Jemkin RRQ,,3 Round 1 PatMen f0rsakeN Round 11 something f0rsakeN Round 15 f0rsakeN Jinggg,,,,,,,,,37,0,0
