,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,3 Round 13 Jemkin Kushy Round 14 Jemkin Monyet Round 20 Kushy crazyguy,1 Round 4 crazyguy Monyet Kushy,,,,1 Round 13 Jemkin Kushy,,,,65,1,0
f0rsakeN PRX,,5 Round 5 crazyguy Jemkin Round 7 crazyguy xffero Round 12 Monyet Kushy Round 13 xffero crazyguy Round 20 xffero Monyet,2 Round 6 Jemkin Kushy xffero Round 8 xffero Kushy crazyguy,,,,,,,,78,0,0
d4v41 PRX,,3 Round 1 crazyguy Monyet Round 5 Monyet Kushy Round 15 xffero Kushy,,,,,1 Round 1 Monyet crazyguy,,,,54,0,1
PatMen PRX,,3 Round 7 Jemkin Kushy Round 10 Kushy xffero Round 14 xffero Kushy,,,,,,,,,43,2,0
something PRX,,5 Round 1 Jemkin xffero Round 6 crazyguy Monyet Round 9 xffero crazyguy Round 10 Jemkin Monyet Round 12 Jemkin crazyguy,2 Round 2 Jemkin Kushy xffero Round 3 Jemkin Kushy xffero,,,,,,,,62,0,0
crazyguy RRQ,,,,,,1 Round 14 Jinggg,,,,,34,1,1
Kushy RRQ,,3 Round 13 something d4v41 Round 17 Jinggg d4v41 Round 19 something f0rsakeN,1 Round 11 PatMen f0rsakeN Jinggg,,,,,,,,60,1,1
xffero RRQ,,2 Round 14 something d4v41 Round 18 PatMen f0rsakeN,,,,,,,,,33,0,0
Monyet RRQ,,2 Round 3 f0rsakeN PatMen Round 14 f0rsakeN PatMen,,,,,,,,,43,0,0
Jemkin RRQ,,2 Round 15 f0rsakeN Jinggg Round 16 PatMen something,1 Round 18 something f0rsakeN Jinggg,,,,,,,,45,0,0
