Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
slowly,TYL,Map_1_1Pearl,All,Tejo,,202,15,13,5,+2,,,,,,
waituu,TYL,Map_1_1Pearl,All,Astra,,196,13,15,4,-2,,,,,,
Ninebody,TYL,Map_1_1Pearl,All,Yoru,,159,11,16,2,-5,,,,,,
zjc,TYL,Map_1_1Pearl,All,Fade,,142,12,15,4,-3,,,,,,
5CM,TYL,Map_1_1Pearl,All,Vyse,,133,8,18,7,-10,,,,,,
Life,FPX,Map_1_1Pearl,All,Yoru,,311,25,13,4,+12,,,,,,
yosemite,FPX,Map_1_1Pearl,All,Viper,,293,22,11,6,+11,,,,,,
Autumn,FPX,Map_1_1Pearl,All,Cypher,,212,15,13,4,+2,,,,,,
AAAAY,FPX,Map_1_1Pearl,All,Astra,,136,10,10,6,0,,,,,,
Shr1mp,FPX,Map_1_1Pearl,All,Fade,,67,5,12,7,-7,,,,,,
slowly,TYL,Map_1_1Pearl,Attack,Tejo,,,,,,,,,
waituu,TYL,Map_1_1Pearl,Attack,Astra,,,,,,,,,
Ninebody,TYL,Map_1_1Pearl,Attack,Yoru,,,,,,,,,
zjc,TYL,Map_1_1Pearl,Attack,Fade,,,,,,,,,
5CM,TYL,Map_1_1Pearl,Attack,Vyse,,,,,,,,,
Life,FPX,Map_1_1Pearl,Attack,Yoru,,,,,,,,,
yosemite,FPX,Map_1_1Pearl,Attack,Viper,,,,,,,,,
Autumn,FPX,Map_1_1Pearl,Attack,Cypher,,,,,,,,,
AAAAY,FPX,Map_1_1Pearl,Attack,Astra,,,,,,,,,
Shr1mp,FPX,Map_1_1Pearl,Attack,Fade,,,,,,,,,
slowly,TYL,Map_1_1Pearl,Defend,Tejo,,,,,,,,,
waituu,TYL,Map_1_1Pearl,Defend,Astra,,,,,,,,,
Ninebody,TYL,Map_1_1Pearl,Defend,Yoru,,,,,,,,,
zjc,TYL,Map_1_1Pearl,Defend,Fade,,,,,,,,,
5CM,TYL,Map_1_1Pearl,Defend,Vyse,,,,,,,,,
Life,FPX,Map_1_1Pearl,Defend,Yoru,,,,,,,,,
yosemite,FPX,Map_1_1Pearl,Defend,Viper,,,,,,,,,
Autumn,FPX,Map_1_1Pearl,Defend,Cypher,,,,,,,,,
AAAAY,FPX,Map_1_1Pearl,Defend,Astra,,,,,,,,,
Shr1mp,FPX,Map_1_1Pearl,Defend,Fade,,,,,,,,,
