Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""""",,,
2Ascent,2,"""""",,,
2Ascent,3,"""""",,,
2Ascent,4,"""""",,,
2Ascent,5,"""""",,,
2Ascent,6,"""""",,,
2Ascent,7,"""""",,,
2Ascent,8,"""""",,,
2Ascent,9,"""""",,,
2Ascent,10,"""""",,,
2Ascent,11,"""""",,,
2Ascent,12,"""""",,,
2Ascent,13,"""""",,,
2Ascent,14,"""""",,,
2Ascent,15,"""""",,,
2Ascent,16,"""""",,,
2Ascent,17,"""""",,,
2Ascent,18,"""""",,,
2Ascent,19,"""""",,,
2Ascent,20,"""""",,,
2Ascent,21,"""""",,,
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
