,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,2 Round 15 Jremy 2GE Round 17 invy Jremy,1 Round 10 Jremy JessieVash invy,,,,,,,,61,2,0
Kushy RRQ,,,1 Round 5 Jremy Wild0reoo JessieVash,,,,,,,,40,1,0
xffero RRQ,,2 Round 8 Wild0reoo Jremy Round 14 2GE JessieVash,,,,,,,,,52,0,0
Monyet RRQ,,1 Round 16 invy JessieVash,,1 Round 12 Wild0reoo JessieVash Jremy invy,,,,,,,50,1,0
Jemkin RRQ,,,1 Round 15 Wild0reoo JessieVash invy,1 Round 11 2GE Wild0reoo invy JessieVash,,,1 Round 11 JessieVash invy,,,,45,0,1
JessieVash TS,,1 Round 13 crazyguy xffero,,,,,,,,,34,5,0
Jremy TS,,3 Round 1 xffero Monyet Round 3 crazyguy Monyet Round 7 Kushy crazyguy,1 Round 9 Jemkin Monyet Kushy,1 Round 6 Kushy Jemkin xffero Monyet,,1 Round 1 Monyet,,,,,62,0,0
invy TS,,4 Round 2 Monyet xffero Round 4 Jemkin xffero Round 11 xffero Kushy Round 14 Monyet xffero,2 Round 8 xffero crazyguy Monyet Round 17 xffero Kushy Monyet,,,,,,,,80,0,0
2GE TS,,3 Round 1 crazyguy Kushy Round 10 Kushy Monyet Round 14 crazyguy Kushy,1 Round 18 xffero Kushy Monyet,,,,,,,,53,3,2
Wild0reoo TS,,3 Round 4 Kushy crazyguy Round 10 Jemkin xffero Round 11 crazyguy Monyet,,,,1 Round 10 crazyguy,,,,,48,1,0
