,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,5 Round 3 invy JessieVash Round 4 2GE invy Round 11 JessieVash 2GE Round 14 Wild0reoo 2GE Round 24 Wild0reoo 2GE,1 Round 5 Jremy Wild0reoo invy,,,,1 Round 11 2GE JessieVash,,,,54,0,0
Kushy RRQ,,4 Round 6 JessieVash invy Round 18 Jremy 2GE Round 20 Jremy 2GE Kushy Round 21 invy JessieVash,,,,,,,,,52,7,1
xffero RRQ,,3 Round 6 Wild0reoo 2GE Round 13 2GE Jremy Round 23 JessieVash Jremy,1 Round 28 Jremy JessieVash Wild0reoo,,,,1 Round 27 Wild0reoo JessieVash,,,,46,1,1
Monyet RRQ,,6 Round 2 2GE invy Round 8 Jremy JessieVash Round 10 Jremy 2GE Round 11 Jremy Wild0reoo Round 12 Wild0reoo invy Round 18 Wild0reoo JessieVash,,,,,,,,,43,3,0
Jemkin RRQ,,4 Round 3 Wild0reoo Jremy Round 8 invy Wild0reoo Round 15 Jremy Wild0reoo Round 25 Wild0reoo Jremy,,2 Round 7 Jremy Wild0reoo invy JessieVash Round 9 invy Wild0reoo Jremy JessieVash,,1 Round 7 JessieVash,,,,,50,2,0
JessieVash TS,,4 Round 9 crazyguy xffero Round 14 Kushy xffero Round 22 Jemkin xffero Round 27 Monyet xffero JessieVash,1 Round 7 Monyet xffero Jemkin,,,,,,,,48,5,0
Jremy TS,,6 Round 1 Jemkin Monyet Round 16 Jemkin crazyguy Round 19 Kushy Monyet Round 20 crazyguy Jemkin Round 25 Monyet crazyguy Round 26 crazyguy xffero,,,,,,,,,35,0,2
invy TS,,5 Round 1 xffero crazyguy Round 2 xffero crazyguy Round 14 crazyguy Monyet Round 18 xffero Monyet Round 19 crazyguy Jemkin,2 Round 4 Jemkin Monyet xffero Round 17 Monyet Jemkin Kushy,,,1 Round 18 Monyet,,,,,58,2,0
2GE TS,,3 Round 11 Monyet xffero Round 15 Monyet Jemkin Round 23 crazyguy Kushy,,,,,,,,,33,2,0
Wild0reoo TS,,6 Round 7 crazyguy Kushy Round 18 Jemkin crazyguy Round 23 Jemkin xffero Round 26 Jemkin Kushy Round 27 Jemkin crazyguy Round 28 crazyguy Jemkin,2 Round 2 Jemkin Monyet Kushy Round 13 Jemkin xffero Kushy,,,,,,,,48,2,0
