Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",GX,Defenders,Elimination
2Lotus,2,"""1-1""",BBL,Attackers,Elimination
2Lotus,3,"""2-1""",BBL,Attackers,Elimination
2Lotus,4,"""2-2""",GX,Defenders,Elimination
2Lotus,5,"""3-2""",BBL,Attackers,Elimination
2Lotus,6,"""4-2""",BBL,Attackers,Spike Detonation
2Lotus,7,"""5-2""",BBL,Attackers,Spike Detonation
2Lotus,8,"""5-3""",GX,Defenders,Elimination
2Lotus,9,"""5-4""",GX,Defenders,Elimination
2Lotus,10,"""6-4""",BBL,Attackers,Elimination
2Lotus,11,"""6-5""",GX,Defenders,Time Expired
2Lotus,12,"""6-6""",GX,Defenders,Elimination
2Lotus,13,"""6-7""",BBL,Attackers,Elimination
2Lotus,14,"""6-8""",BBL,Attackers,Elimination
2Lotus,15,"""6-9""",BBL,Attackers,Elimination
2Lotus,16,"""6-10""",BBL,Attackers,Elimination
2Lotus,17,"""7-10""",GX,Defenders,Elimination
2Lotus,18,"""8-10""",GX,Defenders,Defuse
2Lotus,19,"""9-10""",GX,Defenders,Defuse
2Lotus,20,"""10-10""",GX,Defenders,Elimination
2Lotus,21,"""11-10""",GX,Defenders,Defuse
2Lotus,22,"""11-11""",BBL,Attackers,Elimination
2Lotus,23,"""11-12""",BBL,Attackers,Spike Detonation
2Lotus,24,"""11-13""",BBL,Attackers,Elimination
