Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Asuna,100T,Map_1_1Bind,All,Raze,1.92,304,20,5,4,+15,94%,201,11%,3,0,+3
Cryocells,100T,Map_1_1Bind,All,Yoru,1.30,218,15,8,4,+7,88%,128,16%,3,2,+1
Kess,100T,Map_1_1Bind,All,Brimstone,1.17,260,15,12,8,+3,65%,151,24%,2,1,+1
eeiu,100T,Map_1_1Bind,All,Fade,1.11,149,10,7,11,+3,71%,90,26%,2,2,0
zander,100T,Map_1_1Bind,All,Viper,0.95,176,10,10,4,0,76%,126,36%,2,0,+2
icy,EG,Map_1_1Bind,All,Raze,0.94,196,10,15,4,-5,47%,136,26%,2,3,-1
yay,EG,Map_1_1Bind,All,Brimstone,0.93,188,11,13,7,-2,71%,120,30%,1,1,0
NaturE,EG,Map_1_1Bind,All,Fade,0.86,174,11,13,4,-2,71%,105,15%,1,3,-2
Derrek,EG,Map_1_1Bind,All,Gekko,0.48,106,6,15,4,-9,53%,78,31%,0,2,-2
supamen,EG,Map_1_1Bind,All,Viper,0.37,82,4,14,2,-10,59%,63,22%,1,3,-2
Asuna,100T,Map_1_1Bind,Attack,Raze,2.22,382,8,2,2,+6,100%,233,12%,0,0,0
Cryocells,100T,Map_1_1Bind,Attack,Yoru,1.44,266,5,3,2,+2,100%,158,18%,3,1,+2
Kess,100T,Map_1_1Bind,Attack,Brimstone,0.23,72,1,4,3,-3,40%,36,67%,0,0,0
eeiu,100T,Map_1_1Bind,Attack,Fade,1.29,158,4,2,2,+2,60%,100,20%,0,0,0
zander,100T,Map_1_1Bind,Attack,Viper,1.23,239,4,3,1,+1,100%,162,33%,1,0,+1
icy,EG,Map_1_1Bind,Attack,Raze,0.82,181,6,11,3,-5,50%,128,29%,1,3,-2
yay,EG,Map_1_1Bind,Attack,Brimstone,0.68,134,5,9,5,-4,58%,91,24%,1,1,0
NaturE,EG,Map_1_1Bind,Attack,Fade,1.13,220,10,9,4,+1,75%,135,18%,1,1,0
Derrek,EG,Map_1_1Bind,Attack,Gekko,0.50,91,4,10,1,-6,42%,65,36%,0,1,-1
supamen,EG,Map_1_1Bind,Attack,Viper,0.48,96,3,9,2,-6,67%,79,29%,1,2,-1
Asuna,100T,Map_1_1Bind,Defend,Raze,1.79,272,12,3,2,+9,92%,188,10%,3,0,+3
Cryocells,100T,Map_1_1Bind,Defend,Yoru,1.24,198,10,5,2,+5,83%,115,14%,0,1,-1
Kess,100T,Map_1_1Bind,Defend,Brimstone,1.56,340,14,8,5,+6,75%,199,22%,2,1,+1
eeiu,100T,Map_1_1Bind,Defend,Fade,1.04,146,6,5,9,+1,75%,86,31%,2,2,0
zander,100T,Map_1_1Bind,Defend,Viper,0.82,151,6,7,3,-1,67%,111,39%,1,0,+1
icy,EG,Map_1_1Bind,Defend,Raze,1.23,232,4,4,1,0,40%,157,20%,1,0,+1
yay,EG,Map_1_1Bind,Defend,Brimstone,1.52,318,6,4,2,+2,100%,190,38%,0,0,0
NaturE,EG,Map_1_1Bind,Defend,Fade,0.20,65,1,4,0,-3,60%,35,0%,0,2,-2
Derrek,EG,Map_1_1Bind,Defend,Gekko,0.43,144,2,5,3,-3,80%,110,25%,0,1,-1
supamen,EG,Map_1_1Bind,Defend,Viper,0.11,49,1,5,0,-4,40%,26,0%,0,1,-1
