Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Cryocells,100T,All_Maps,All,"Yoru, Chamber",1.34,241,39,25,9,+14,84%,151,30%,11,3,+8
eeiu,100T,All_Maps,All,"Fade, Sova",1.27,208,36,23,17,+13,77%,133,26%,4,4,0
zander,100T,All_Maps,All,"Viper, Omen",1.19,210,33,26,20,+7,84%,144,34%,7,1,+6
Asuna,100T,All_Maps,All,"Raze, Yoru",1.17,222,31,24,13,+7,79%,138,16%,5,3,+2
Kess,100T,All_Maps,All,"Brimstone, Fade",1.03,219,29,30,20,-1,72%,131,19%,3,2,+1
icy,EG,All_Maps,All,"Raze, Neon",0.99,217,32,34,8,-2,63%,151,26%,5,7,-2
yay,EG,All_Maps,All,"Brimstone, Chamber",0.96,191,31,33,8,-2,60%,121,37%,3,8,-5
Derrek,EG,All_Maps,All,"Gekko, Omen",0.74,153,24,36,12,-12,63%,109,36%,3,4,-1
NaturE,EG,All_Maps,All,"Fade, Sova",0.70,150,22,31,12,-9,72%,94,17%,1,7,-6
supamen,EG,All_Maps,All,Viper,0.66,140,19,34,9,-15,56%,104,31%,1,4,-3
Cryocells,100T,All_Maps,Attack,"Yoru, Chamber",1.54,256,17,8,6,+9,100%,174,24%,5,2,+3
eeiu,100T,All_Maps,Attack,"Fade, Sova",1.48,257,18,9,6,+9,83%,157,24%,1,1,0
zander,100T,All_Maps,Attack,"Viper, Omen",1.55,307,20,10,6,+10,94%,188,31%,6,1,+5
Asuna,100T,All_Maps,Attack,"Raze, Yoru",1.07,193,13,10,8,+3,83%,117,15%,0,1,-1
Kess,100T,All_Maps,Attack,"Brimstone, Fade",0.74,123,7,11,9,-4,72%,78,19%,1,0,+1
icy,EG,All_Maps,Attack,"Raze, Neon",1.01,234,20,20,6,0,64%,160,32%,2,5,-3
yay,EG,All_Maps,Attack,"Brimstone, Chamber",0.92,178,17,18,6,-1,60%,119,35%,2,6,-4
Derrek,EG,All_Maps,Attack,"Gekko, Omen",0.65,141,14,20,4,-6,56%,92,32%,2,2,0
NaturE,EG,All_Maps,Attack,"Fade, Sova",0.91,174,16,17,9,-1,80%,110,17%,1,2,-1
supamen,EG,All_Maps,Attack,Viper,0.85,183,13,18,7,-5,72%,119,36%,1,2,-1
Cryocells,100T,All_Maps,Defend,"Yoru, Chamber",1.19,238,22,17,3,+5,72%,135,36%,6,1,+5
eeiu,100T,All_Maps,Defend,"Fade, Sova",1.12,194,18,14,11,+4,72%,115,29%,3,3,0
zander,100T,All_Maps,Defend,"Viper, Omen",0.92,152,13,16,14,-3,76%,113,39%,1,0,+1
Asuna,100T,All_Maps,Defend,"Raze, Yoru",1.24,215,18,14,5,+4,76%,154,16%,5,2,+3
Kess,100T,All_Maps,Defend,"Brimstone, Fade",1.23,273,22,19,11,+3,72%,170,19%,2,2,0
icy,EG,All_Maps,Defend,"Raze, Neon",0.96,203,12,14,2,-2,61%,138,17%,3,2,+1
yay,EG,All_Maps,Defend,"Brimstone, Chamber",1.02,211,14,15,2,-1,61%,124,38%,1,2,-1
Derrek,EG,All_Maps,Defend,"Gekko, Omen",0.86,193,10,16,8,-6,72%,132,41%,1,2,-1
NaturE,EG,All_Maps,Defend,"Fade, Sova",0.42,104,6,14,3,-8,61%,71,17%,0,5,-5
supamen,EG,All_Maps,Defend,Viper,0.39,109,6,16,2,-10,33%,83,23%,0,2,-2
