,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,2 Round 2 Cloud Flickless Round 9 Flickless ara,,,,,,,,,51,0,0
RieNs TH,,1 Round 10 grubinho ara,4 Round 3 Cloud westside Flickless Round 6 grubinho Cloud Flickless Round 7 Cloud grubinho ara Round 17 Cloud ara westside,1 Round 15 westside Cloud ara grubinho,,,1 Round 15 grubinho ara,,,,108,0,0
MiniBoo TH,,5 Round 2 grubinho westside Round 4 ara westside Round 5 grubinho Flickless Round 7 westside Flickless Round 8 westside grubinho,1 Round 16 ara Cloud grubinho,,,,,,,,69,2,0
Wo0t TH,,3 Round 5 westside Cloud Round 9 grubinho westside Round 13 Flickless grubinho,1 Round 12 westside ara Cloud,,,,,,,,44,1,0
benjyfishy TH,,4 Round 3 ara grubinho Round 4 Cloud Flickless Round 12 grubinho Flickless Round 13 ara westside,,,,1 Round 12 Flickless,,,,,54,0,0
Cloud GX,,1 Round 15 MiniBoo Wo0t,,,,,,,,,38,1,0
grubinho GX,,1 Round 1 benjyfishy MiniBoo,,,,,,,,,19,0,0
Flickless GX,,2 Round 12 MiniBoo Wo0t Round 17 MiniBoo Wo0t,,,,,,,,,52,2,0
ara GX,,,1 Round 8 MiniBoo RieNs benjyfishy,,,1 Round 8 benjyfishy,,,,,58,0,0
westside GX,,2 Round 10 benjyfishy Wo0t Round 14 RieNs benjyfishy,,,,,,,,,51,1,0
