Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Fracture,1,"""1-0""",FUT,Defenders,Defuse
2Fracture,2,"""2-0""",FUT,Defenders,Elimination
2Fracture,3,"""2-1""",M8,Attackers,Elimination
2Fracture,4,"""2-2""",M8,Attackers,Elimination
2Fracture,5,"""2-3""",M8,Attackers,Elimination
2Fracture,6,"""3-3""",FUT,Defenders,Time Expired
2Fracture,7,"""4-3""",FUT,Defenders,Defuse
2Fracture,8,"""5-3""",FUT,Defenders,Elimination
2Fracture,9,"""6-3""",FUT,Defenders,Elimination
2Fracture,10,"""7-3""",FUT,Defenders,Defuse
2Fracture,11,"""8-3""",FUT,Defenders,Time Expired
2Fracture,12,"""8-4""",M8,Attackers,Elimination
2Fracture,13,"""8-5""",FUT,Defenders,Defuse
2Fracture,14,"""9-5""",M8,Attackers,Elimination
2Fracture,15,"""10-5""",M8,Attackers,Spike Detonation
2Fracture,16,"""10-6""",FUT,Defenders,Elimination
2Fracture,17,"""10-7""",FUT,Defenders,Elimination
2Fracture,18,"""11-7""",M8,Attackers,Spike Detonation
2Fracture,19,"""11-8""",FUT,Defenders,Defuse
2Fracture,20,"""11-9""",FUT,Defenders,Defuse
2Fracture,21,"""11-10""",FUT,Defenders,Elimination
2Fracture,22,"""11-11""",FUT,Defenders,Defuse
2Fracture,23,"""11-12""",FUT,Defenders,Defuse
2Fracture,24,"""12-12""",M8,Attackers,Elimination
2Fracture,25,"""12-13""",M8,Attackers,Elimination
2Fracture,26,"""13-13""",M8,Attackers,Elimination
2Fracture,27,"""13-14""",M8,Attackers,Elimination
2Fracture,28,"""14-14""",M8,Attackers,Elimination
2Fracture,29,"""14-15""",M8,Attackers,Elimination
2Fracture,30,"""15-15""",M8,Attackers,Elimination
2Fracture,31,"""16-15""",FUT,Defenders,Elimination
2Fracture,32,"""16-16""",FUT,Defenders,Elimination
2Fracture,33,"""17-16""",FUT,Defenders,Elimination
2Fracture,34,"""18-16""",M8,Attackers,Elimination
