,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,3 Round 2 cauanzin pANcada Round 8 tuyz pANcada Round 11 v1nny pANcada,1 Round 13 v1nny tuyz pANcada,,,,1 Round 13 pANcada tuyz,,,,36,0,0
yay EG,,1 Round 16 v1nny cauanzin,3 Round 9 pANcada tuyz v1nny Round 10 dgzin cauanzin tuyz Round 11 tuyz cauanzin dgzin,,,,,,,,62,2,0
Derrek EG,,3 Round 2 tuyz v1nny Round 16 dgzin pANcada Round 20 tuyz pANcada,,,,,,,,,57,5,0
NaturE EG,,3 Round 7 tuyz pANcada Round 21 tuyz pANcada Round 22 pANcada dgzin,1 Round 1 cauanzin v1nny dgzin,,,,,,,,53,1,1
icy EG,,4 Round 4 pANcada dgzin Round 8 v1nny cauanzin Round 9 dgzin cauanzin Round 18 dgzin v1nny,,,,,,,,,51,0,1
pANcada LOUD,,1 Round 23 supamen Derrek,2 Round 5 yay NaturE supamen Round 13 NaturE Derrek yay,,,,,,,,44,1,1
v1nny LOUD,,3 Round 3 NaturE supamen Round 19 yay supamen Round 21 yay NaturE,2 Round 4 yay NaturE icy Round 7 NaturE icy Derrek,,,1 Round 21 NaturE,,,,,75,3,1
tuyz LOUD,,2 Round 3 yay Derrek Round 18 Derrek NaturE,,,,1 Round 18 NaturE,,,,,28,0,1
cauanzin LOUD,,2 Round 15 icy yay Round 17 icy NaturE,2 Round 6 Derrek yay icy Round 22 icy NaturE Derrek,1 Round 12 yay supamen NaturE icy,,,,1 Round 12 supamen icy NaturE,,,62,3,0
dgzin LOUD,,3 Round 4 Derrek supamen Round 17 yay supamen Round 22 supamen yay,,,,,,,,,51,1,2
