Map,Round Number,Score,Winning Team,Winning Side,Win Method
4Split,1,"""1-0""",MIBR,Attackers,Spike Detonation
4Split,2,"""2-0""",MIBR,Attackers,Spike Detonation
4Split,3,"""3-0""",MIBR,Attackers,Elimination
4Split,4,"""4-0""",MIBR,Attackers,Elimination
4Split,5,"""4-1""",SEN,Defenders,Defuse
4Split,6,"""5-1""",MIBR,Attackers,Spike Detonation
4Split,7,"""6-1""",MIBR,Attackers,Spike Detonation
4Split,8,"""6-2""",SEN,Defenders,Defuse
4Split,9,"""7-2""",MIBR,Attackers,Spike Detonation
4Split,10,"""8-2""",MIBR,Attackers,Spike Detonation
4Split,11,"""9-2""",MIBR,Attackers,Elimination
4Split,12,"""9-3""",SEN,Defenders,Elimination
4Split,13,"""10-3""",SEN,Defenders,Elimination
4Split,14,"""10-4""",MIBR,Attackers,Elimination
4Split,15,"""11-4""",SEN,Defenders,Defuse
4Split,16,"""11-5""",MIBR,Attackers,Elimination
4Split,17,"""11-6""",MIBR,Attackers,Elimination
4Split,18,"""12-6""",SEN,Defenders,Defuse
4Split,19,"""12-7""",MIBR,Attackers,Spike Detonation
4Split,20,"""13-7""",SEN,Defenders,Elimination
4Split,21,"""""",,,
4Split,22,"""""",,,
4Split,23,"""""",,,
4Split,24,"""""",,,
