Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Pearl,1,"""1-0""",MIBR,Attackers,Elimination
3Pearl,2,"""2-0""",MIBR,Attackers,Spike Detonation
3Pearl,3,"""3-0""",MIBR,Attackers,Spike Detonation
3Pearl,4,"""3-1""",SEN,Defenders,Defuse
3Pearl,5,"""3-2""",SEN,Defenders,Elimination
3Pearl,6,"""4-2""",MIBR,Attackers,Spike Detonation
3Pearl,7,"""5-2""",MIBR,Attackers,Elimination
3Pearl,8,"""6-2""",MIBR,Attackers,Elimination
3Pearl,9,"""6-3""",SEN,Defenders,Defuse
3Pearl,10,"""7-3""",MIBR,Attackers,Elimination
3Pearl,11,"""8-3""",MIBR,Attackers,Elimination
3Pearl,12,"""9-3""",MIBR,Attackers,Elimination
3Pearl,13,"""9-4""",MIBR,Attackers,Elimination
3Pearl,14,"""9-5""",MIBR,Attackers,Elimination
3Pearl,15,"""9-6""",MIBR,Attackers,Elimination
3Pearl,16,"""9-7""",MIBR,Attackers,Spike Detonation
3Pearl,17,"""10-7""",SEN,Defenders,Defuse
3Pearl,18,"""10-8""",MIBR,Attackers,Elimination
3Pearl,19,"""10-9""",MIBR,Attackers,Elimination
3Pearl,20,"""10-10""",MIBR,Attackers,Elimination
3Pearl,21,"""10-11""",MIBR,Attackers,Spike Detonation
3Pearl,22,"""10-12""",MIBR,Attackers,Elimination
3Pearl,23,"""11-12""",SEN,Defenders,Elimination
3Pearl,24,"""12-12""",SEN,Defenders,Defuse
3Pearl,25,"""12-13""",SEN,Defenders,Defuse
3Pearl,26,"""13-13""",SEN,Defenders,Time Expired
3Pearl,27,"""13-14""",SEN,Defenders,Defuse
3Pearl,28,"""14-14""",SEN,Defenders,Elimination
3Pearl,29,"""14-15""",SEN,Defenders,Elimination
3Pearl,30,"""15-15""",SEN,Defenders,Elimination
3Pearl,31,"""15-16""",SEN,Defenders,Defuse
3Pearl,32,"""16-16""",SEN,Defenders,Elimination
3Pearl,33,"""17-16""",MIBR,Attackers,Elimination
3Pearl,34,"""17-17""",MIBR,Attackers,Elimination
3Pearl,35,"""17-18""",SEN,Defenders,Elimination
3Pearl,36,"""18-18""",SEN,Defenders,Defuse
3Pearl,37,"""18-19""",SEN,Defenders,Defuse
3Pearl,38,"""19-19""",SEN,Defenders,Defuse
3Pearl,39,"""19-20""",SEN,Defenders,Defuse
3Pearl,40,"""19-21""",MIBR,Attackers,Elimination
