Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",SEN,Defenders,Elimination
1Lotus,2,"""2-0""",SEN,Defenders,Elimination
1Lotus,3,"""2-1""",MIBR,Attackers,Spike Detonation
1Lotus,4,"""3-1""",SEN,Defenders,Defuse
1Lotus,5,"""4-1""",SEN,Defenders,Elimination
1Lotus,6,"""4-2""",MIBR,Attackers,Elimination
1Lotus,7,"""5-2""",SEN,Defenders,Elimination
1Lotus,8,"""5-3""",MIBR,Attackers,Elimination
1Lotus,9,"""6-3""",SEN,Defenders,Time Expired
1Lotus,10,"""7-3""",SEN,Defenders,Elimination
1Lotus,11,"""8-3""",SEN,Defenders,Elimination
1Lotus,12,"""9-3""",SEN,Defenders,Defuse
1Lotus,13,"""9-4""",SEN,Defenders,Defuse
1Lotus,14,"""10-4""",MIBR,Attackers,Elimination
1Lotus,15,"""10-5""",SEN,Defenders,Defuse
1Lotus,16,"""10-6""",SEN,Defenders,Elimination
1Lotus,17,"""10-7""",SEN,Defenders,Elimination
1Lotus,18,"""11-7""",MIBR,Attackers,Elimination
1Lotus,19,"""12-7""",MIBR,Attackers,Elimination
1Lotus,20,"""13-7""",MIBR,Attackers,Elimination
1Lotus,21,"""""",,,
1Lotus,22,"""""",,,
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
