,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,2 Round 9 tuyz cauanzin Round 13 lukxo tuyz,,,,,,,,,41,0,0
yay EG,,2 Round 5 cauanzin tuyz Round 12 pANcada dgzin,,,,,,,,,47,0,0
Derrek EG,,2 Round 13 dgzin pANcada Round 22 pANcada tuyz,2 Round 14 cauanzin dgzin lukxo Round 21 tuyz dgzin pANcada,,,,,,,,76,4,5
NaturE EG,,1 Round 6 lukxo tuyz,,,,1 Round 18 cauanzin,,,,,48,2,0
icy EG,,4 Round 3 lukxo pANcada Round 12 lukxo tuyz Round 17 cauanzin dgzin Round 18 lukxo pANcada,1 Round 24 cauanzin tuyz lukxo,,,,,,,,61,1,2
pANcada LOUD,,2 Round 1 icy supamen Round 5 yay Derrek,,,,,,,,,46,2,0
tuyz LOUD,,3 Round 2 Derrek NaturE Round 7 NaturE icy Round 10 icy Derrek,1 Round 4 NaturE Derrek supamen,,,,,,,,43,5,0
cauanzin LOUD,,3 Round 19 icy supamen Round 21 supamen icy Round 23 icy NaturE,,1 Round 18 yay icy Derrek NaturE,,,,,,,43,2,1
dgzin LOUD,,4 Round 1 yay Derrek Round 5 supamen icy Round 6 supamen icy Round 10 yay NaturE,,,,1 Round 5 icy,,,,,45,0,2
lukxo LOUD,,4 Round 2 icy supamen Round 8 Derrek supamen Round 13 yay icy Round 14 supamen icy,1 Round 16 icy NaturE supamen,1 Round 15 supamen icy Derrek NaturE,,1 Round 15 NaturE,,,,,69,1,0
