,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,2 Round 16 pANcada tuyz Round 20 tuyz dgzin,2 Round 6 pANcada cauanzin tuyz Round 18 tuyz lukxo pANcada,,,,1 Round 6 tuyz cauanzin,,,,43,1,0
yay EG,,5 Round 3 dgzin tuyz Round 16 lukxo cauanzin Round 18 dgzin cauanzin Round 21 lukxo dgzin Round 25 lukxo cauanzin,2 Round 9 dgzin tuyz pANcada Round 17 tuyz cauanzin lukxo,,,,,,,,60,0,1
Derrek EG,,2 Round 8 dgzin tuyz Round 25 pANcada tuyz Derrek,1 Round 21 cauanzin pANcada tuyz,,,1 Round 21 tuyz,1 Round 25 pANcada tuyz,,1 Round 10 pANcada dgzin tuyz lukxo,,43,3,0
NaturE EG,,,1 Round 3 lukxo pANcada cauanzin,1 Round 11 pANcada lukxo dgzin tuyz,,,1 Round 3 pANcada cauanzin,,,,49,3,0
icy EG,,4 Round 4 lukxo cauanzin Round 7 lukxo tuyz Round 8 lukxo pANcada Round 26 cauanzin lukxo,1 Round 23 pANcada dgzin tuyz,,,1 Round 8 pANcada,,,,,43,1,0
pANcada LOUD,,6 Round 3 yay supamen Round 4 Derrek icy Round 5 yay NaturE Round 12 NaturE yay Round 17 icy yay Round 26 icy NaturE,4 Round 2 NaturE Derrek yay Round 7 yay icy Derrek Round 8 supamen yay Derrek Round 19 yay NaturE supamen,,,,,,,,89,0,0
tuyz LOUD,,3 Round 1 icy yay Round 14 NaturE icy Round 21 supamen yay,1 Round 6 Derrek yay NaturE,,,,,,,,36,4,0
cauanzin LOUD,,4 Round 18 supamen Derrek Round 20 supamen Derrek Round 22 Derrek supamen Round 25 icy NaturE,,,,,,,,,54,1,1
dgzin LOUD,,3 Round 1 Derrek supamen Round 11 yay icy Round 20 icy NaturE,1 Round 10 yay supamen Derrek,,,,,,,,29,2,1
lukxo LOUD,,4 Round 2 supamen icy Round 5 supamen Derrek Round 14 Derrek supamen Round 19 Derrek icy,2 Round 13 Derrek yay NaturE Round 15 NaturE icy yay,,,,,,,,49,0,0
