,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BuZz DRX,,3 Round 1 Shyy Melser Round 4 Shyy heat Round 12 mta heat,3 Round 13 Shyy mta Melser Round 14 heat mta Shyy Round 18 mta keznit heat,,,,,,,,63,1,0
MaKo DRX,,,,,,,,,,,37,2,0
BeYN DRX,,2 Round 9 mta heat Round 14 keznit Melser,1 Round 2 Melser keznit mta,,,1 Round 3 Melser,,,,,64,0,2
Foxy9 DRX,,3 Round 1 heat mta Round 4 Melser mta Round 5 heat Melser,2 Round 10 keznit Shyy mta Round 17 Shyy mta keznit,,,,,,,,57,3,0
Flashback DRX,,4 Round 3 keznit heat Round 8 Shyy heat Round 11 keznit heat Round 13 heat keznit,,,,1 Round 13 keznit,,,,,61,0,2
Melser KRÜ,,1 Round 15 Foxy9 BeYN,,,,,,,,,47,0,1
keznit KRÜ,,2 Round 8 BuZz Foxy9 Round 13 BuZz MaKo,2 Round 7 Foxy9 MaKo BeYN Round 9 MaKo BuZz Foxy9,,,,,,,,51,1,0
heat KRÜ,,5 Round 1 Flashback BuZz Round 3 BuZz MaKo Round 6 MaKo BuZz Round 7 Flashback BuZz Round 10 BuZz Foxy9,,,,,,,,,33,1,1
Shyy KRÜ,,3 Round 6 Flashback Foxy9 Round 15 Flashback BuZz Round 19 Flashback MaKo,1 Round 16 Foxy9 BeYN MaKo,,,,,1 Round 6 BeYN Foxy9 Flashback,,,55,0,0
mta KRÜ,,1 Round 17 BeYN MaKo,,,,,,,,,33,5,0
