,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,7,4,,,,,,,,59,5,1
grubinho GX,,5,3,1,,1,2,,,,57,4,2
Flickless GX,,7,,,,,,1,,,41,5,4
ara GX,,8,4,2,,,1,,,,67,1,1
westside GX,,7,3,,,,,,,,47,2,0
ANGE1 NAVI,,3,3,,,,1,,,,37,5,0
Shao NAVI,,6,4,2,,1,,,,,72,7,2
Ruxic NAVI,,10,2,1,,1,,,,,63,7,0
alexiiik NAVI,,6,4,,,,,,,,53,2,1
hiro NAVI,,4,,,,,,,,,36,1,2
