,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,3 Round 4 Ruxic hiro Round 5 alexiiik hiro Round 6 hiro ANGE1,1 Round 16 ANGE1 Shao Ruxic,,,,,,,,77,1,0
grubinho GX,,2 Round 2 hiro ANGE1 Round 8 Shao ANGE1,1 Round 12 Shao Ruxic ANGE1,,,1 Round 12 ANGE1,,,,,54,0,1
Flickless GX,,1 Round 4 ANGE1 Shao,,,,,,,,,32,1,2
ara GX,,1 Round 8 hiro alexiiik,,,,,,,,,41,1,0
westside GX,,1 Round 13 ANGE1 hiro,,,,,,,,,41,0,0
ANGE1 NAVI,,2 Round 8 westside ara Round 12 Flickless Cloud,2 Round 2 ara Cloud Flickless Round 5 ara Flickless Cloud,,,,,,,,61,1,0
Shao NAVI,,3 Round 1 Cloud ara Round 15 grubinho Cloud Round 18 ara Flickless,2 Round 11 ara Flickless westside Round 14 ara grubinho Cloud,1 Round 10 grubinho Flickless westside Cloud,,1 Round 10 Cloud,,,,,79,7,0
Ruxic NAVI,,3 Round 9 Flickless grubinho Round 13 grubinho ara Round 14 Flickless westside,1 Round 3 westside Cloud grubinho,,,1 Round 9 grubinho,,,,,50,4,0
alexiiik NAVI,,1 Round 13 Cloud westside,1 Round 6 ara grubinho Cloud,,,,,,,,57,0,1
hiro NAVI,,1 Round 1 grubinho Flickless,,,,,,,,,52,0,0
