,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,2 Round 1 ANGE1 Ruxic Round 15 Ruxic hiro,2 Round 10 hiro Ruxic ANGE1 Round 11 ANGE1 hiro Shao,,,,,,,,52,3,1
grubinho GX,,2 Round 6 Shao ANGE1 Round 12 Ruxic Shao grubinho,1 Round 8 ANGE1 hiro alexiiik,1 Round 5 alexiiik hiro Shao ANGE1,,,2 Round 5 Shao ANGE1 Round 17 Ruxic Shao,,,,64,0,1
Flickless GX,,3 Round 2 alexiiik hiro Round 3 ANGE1 Ruxic Round 16 Shao hiro,,,,,,,,,55,1,1
ara GX,,3 Round 2 ANGE1 Shao Round 9 ANGE1 hiro Round 16 Ruxic ANGE1,2 Round 4 hiro alexiiik Shao Round 19 Shao alexiiik ANGE1,,,,1 Round 16 Ruxic ANGE1,,,,58,0,0
westside GX,,3 Round 1 alexiiik Shao Round 3 hiro Shao Round 19 Ruxic hiro,2 Round 6 alexiiik Ruxic hiro Round 15 ANGE1 alexiiik Shao,,,,,,,,54,0,0
ANGE1 NAVI,,,,,,,1 Round 12 grubinho Flickless,,,,22,1,0
Shao NAVI,,2 Round 1 Flickless Cloud Round 10 ara Flickless,1 Round 11 grubinho Flickless westside,1 Round 5 ara westside Flickless Cloud,,,,,,,85,0,1
Ruxic NAVI,,3 Round 7 Cloud Flickless Round 13 Cloud Flickless Round 14 Cloud Flickless,,1 Round 17 westside Cloud ara grubinho Ruxic,,,,,,,47,2,0
alexiiik NAVI,,3 Round 6 grubinho ara Round 9 ara grubinho Round 12 westside Cloud,2 Round 14 westside grubinho ara Round 18 Cloud Flickless grubinho,,,,,,,,59,2,0
hiro NAVI,,1 Round 9 Cloud westside,,,,,,,,,27,0,0
