Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
zekken,SEN,Map_1_1Lotus,All,Raze,1.47,339,22,14,7,+8,76%,222,30%,7,4,+3
Sacy,SEN,Map_1_1Lotus,All,Fade,1.47,245,19,10,9,+9,86%,161,39%,0,2,-2
Zellsis,SEN,Map_1_1Lotus,All,Cypher,1.24,204,16,10,6,+6,86%,131,21%,1,0,+1
TenZ,SEN,Map_1_1Lotus,All,Omen,1.02,188,13,13,14,0,76%,127,12%,1,1,0
johnqt,SEN,Map_1_1Lotus,All,Deadlock,0.90,134,10,11,5,-1,67%,96,46%,2,2,0
Ethan,NRG,Map_1_1Lotus,All,Breach,0.96,191,14,15,10,-1,76%,121,29%,3,0,+3
s0m,NRG,Map_1_1Lotus,All,Clove,0.92,210,14,17,6,-3,71%,142,28%,4,4,0
Victor,NRG,Map_1_1Lotus,All,Neon,0.71,164,11,17,5,-6,57%,116,21%,2,6,-4
FiNESSE,NRG,Map_1_1Lotus,All,Cypher,0.68,122,9,16,4,-7,62%,79,15%,1,0,+1
crashies,NRG,Map_1_1Lotus,All,Gekko,0.65,134,10,16,4,-6,52%,92,40%,0,2,-2
zekken,SEN,Map_1_1Lotus,Attack,Raze,1.51,384,15,9,2,+6,75%,241,35%,4,2,+2
Sacy,SEN,Map_1_1Lotus,Attack,Fade,1.48,261,12,5,2,+7,92%,176,46%,0,1,-1
Zellsis,SEN,Map_1_1Lotus,Attack,Cypher,1.27,223,9,6,3,+3,75%,150,28%,1,0,+1
TenZ,SEN,Map_1_1Lotus,Attack,Omen,1.01,158,7,6,7,+1,75%,109,17%,0,1,-1
johnqt,SEN,Map_1_1Lotus,Attack,Deadlock,0.80,114,5,6,4,-1,67%,78,36%,1,2,-1
Ethan,NRG,Map_1_1Lotus,Attack,Breach,0.69,213,7,7,5,0,78%,133,27%,3,0,+3
s0m,NRG,Map_1_1Lotus,Attack,Clove,1.05,202,6,7,6,-1,78%,132,15%,0,1,-1
Victor,NRG,Map_1_1Lotus,Attack,Neon,0.99,175,5,5,4,0,67%,132,11%,0,3,-3
FiNESSE,NRG,Map_1_1Lotus,Attack,Cypher,0.77,134,5,6,1,-1,67%,78,40%,1,0,+1
crashies,NRG,Map_1_1Lotus,Attack,Gekko,0.49,136,4,7,3,-3,56%,86,55%,0,1,-1
zekken,SEN,Map_1_1Lotus,Defend,Raze,1.41,280,7,5,5,+2,78%,196,23%,3,2,+1
Sacy,SEN,Map_1_1Lotus,Defend,Fade,1.46,224,7,5,7,+2,78%,141,30%,0,1,-1
Zellsis,SEN,Map_1_1Lotus,Defend,Cypher,1.21,179,7,4,3,+3,100%,105,13%,0,0,0
TenZ,SEN,Map_1_1Lotus,Defend,Omen,1.04,229,6,7,7,-1,78%,152,9%,1,0,+1
johnqt,SEN,Map_1_1Lotus,Defend,Deadlock,1.03,163,5,5,1,0,67%,120,53%,1,0,+1
Ethan,NRG,Map_1_1Lotus,Defend,Breach,1.16,175,7,8,5,-1,75%,112,30%,0,0,0
s0m,NRG,Map_1_1Lotus,Defend,Clove,0.83,218,8,10,0,-2,67%,150,45%,4,3,+1
Victor,NRG,Map_1_1Lotus,Defend,Neon,0.50,157,6,12,1,-6,50%,104,37%,2,3,-1
FiNESSE,NRG,Map_1_1Lotus,Defend,Cypher,0.61,114,4,10,3,-6,58%,79,8%,0,0,0
crashies,NRG,Map_1_1Lotus,Defend,Gekko,0.77,133,6,9,1,-3,50%,97,32%,0,1,-1
