Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
kiNgg,LEV,All_Maps,All,Viper,1.29,288,40,28,12,+12,80%,173,28%,7,2,+5
aspas,LEV,All_Maps,All,"Jett, Raze",1.23,262,39,27,5,+12,78%,158,24%,6,4,+2
tex,LEV,All_Maps,All,"Killjoy, Gekko",0.84,175,25,29,12,-4,75%,119,30%,4,4,0
Mazino,LEV,All_Maps,All,"Harbor, Brimstone",0.65,176,23,36,17,-13,63%,120,29%,3,1,+2
C0M,LEV,All_Maps,All,"Sova, Fade",0.59,138,18,31,12,-13,68%,91,17%,4,5,-1
JonahP,G2,All_Maps,All,"Viper, Skye",1.26,273,38,30,16,+8,75%,171,27%,4,6,-2
icy,G2,All_Maps,All,"Gekko, Raze",1.12,207,32,28,8,+4,73%,140,23%,2,2,0
valyn,G2,All_Maps,All,"Harbor, Brimstone",1.06,207,31,28,13,+3,75%,128,23%,3,5,-2
trent,G2,All_Maps,All,"Sova, Gekko",0.88,154,22,27,12,-5,80%,104,39%,2,7,-5
leaf,G2,All_Maps,All,"Killjoy, Viper",0.86,206,28,32,9,-4,63%,134,15%,5,4,+1
kiNgg,LEV,All_Maps,Attack,Viper,1.57,307,18,9,6,+9,94%,177,35%,3,0,+3
aspas,LEV,All_Maps,Attack,"Jett, Raze",1.04,204,13,11,1,+2,69%,134,32%,1,1,0
tex,LEV,All_Maps,Attack,"Killjoy, Gekko",1.29,248,14,10,6,+4,81%,161,29%,4,1,+3
Mazino,LEV,All_Maps,Attack,"Harbor, Brimstone",0.56,178,10,14,6,-4,63%,117,21%,1,0,+1
C0M,LEV,All_Maps,Attack,"Sova, Fade",0.56,144,8,12,7,-4,69%,87,17%,2,3,-1
JonahP,G2,All_Maps,Attack,"Viper, Skye",1.20,263,21,16,12,+5,79%,162,23%,2,2,0
icy,G2,All_Maps,Attack,"Gekko, Raze",1.36,259,25,17,6,+8,83%,166,25%,2,1,+1
valyn,G2,All_Maps,Attack,"Harbor, Brimstone",0.97,196,18,17,8,+1,83%,126,21%,1,1,0
trent,G2,All_Maps,Attack,"Sova, Gekko",0.80,119,11,14,5,-3,79%,84,42%,1,5,-4
leaf,G2,All_Maps,Attack,"Killjoy, Viper",1.01,239,20,18,4,+2,67%,147,14%,5,4,+1
kiNgg,LEV,All_Maps,Defend,Viper,1.11,272,22,19,6,+3,71%,170,24%,4,2,+2
aspas,LEV,All_Maps,Defend,"Jett, Raze",1.35,299,26,16,4,+10,83%,174,20%,5,3,+2
tex,LEV,All_Maps,Defend,"Killjoy, Gekko",0.54,132,11,19,6,-8,71%,90,31%,0,3,-3
Mazino,LEV,All_Maps,Defend,"Harbor, Brimstone",0.71,175,13,22,11,-9,63%,123,36%,2,1,+1
C0M,LEV,All_Maps,Defend,"Sova, Fade",0.60,140,10,19,5,-9,67%,93,16%,2,2,0
JonahP,G2,All_Maps,Defend,"Viper, Skye",1.33,293,17,14,4,+3,69%,184,36%,2,4,-2
icy,G2,All_Maps,Defend,"Gekko, Raze",0.77,126,7,11,2,-4,56%,102,18%,0,1,-1
valyn,G2,All_Maps,Defend,"Harbor, Brimstone",1.19,217,13,11,5,+2,63%,131,26%,2,4,-2
trent,G2,All_Maps,Defend,"Sova, Gekko",1.00,210,11,13,7,-2,81%,134,36%,1,2,-1
leaf,G2,All_Maps,Defend,"Killjoy, Viper",0.62,159,8,14,5,-6,56%,114,17%,0,0,0
