,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,1 Round 21 Chronicle crashies,1 Round 4 Boaster kaajak Chronicle,,,,,,,,53,1,1
johnqt SEN,,2 Round 2 crashies Boaster Round 3 crashies Alfajer,2 Round 5 crashies Alfajer Boaster Round 9 crashies Boaster Chronicle,,,,,,,,44,1,0
bang SEN,,2 Round 3 kaajak Chronicle Round 21 kaajak Alfajer,,,,,,,,,27,1,0
zekken SEN,,2 Round 10 Chronicle Boaster Round 15 kaajak Boaster,,,,,,,,,40,2,0
N4RRATE SEN,,1 Round 19 kaajak Boaster,2 Round 1 Chronicle crashies Boaster Round 12 Chronicle Boaster Alfajer,,,1 Round 5 crashies,,,,,58,6,0
crashies FNC,,2 Round 8 N4RRATE Zellsis Round 19 bang zekken,1 Round 5 johnqt zekken N4RRATE crashies,,,,,,,,67,0,0
Boaster FNC,,2 Round 13 bang zekken Round 16 Zellsis zekken,,,,,,,,,37,2,1
Chronicle FNC,,3 Round 7 johnqt bang Round 11 zekken N4RRATE Round 19 N4RRATE Zellsis,,,,1 Round 4 Zellsis,,,,,44,7,2
kaajak FNC,,4 Round 5 bang Zellsis Round 8 bang johnqt Round 16 bang N4RRATE Round 22 Zellsis zekken,1 Round 6 Zellsis bang zekken,,,,,,,,62,0,1
Alfajer FNC,,5 Round 2 N4RRATE zekken Alfajer Round 13 johnqt N4RRATE Round 14 Zellsis zekken Round 17 zekken bang Round 18 Zellsis N4RRATE,3 Round 1 johnqt bang N4RRATE Round 20 zekken johnqt Zellsis Round 22 bang N4RRATE johnqt,,,,,,,,82,0,0
