,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 2 bang zekken Round 3 zekken Zellsis Round 22 zekken N4RRATE,1 Round 15 johnqt bang N4RRATE,1 Round 7 johnqt zekken Zellsis N4RRATE,,,,,,,53,1,0
jawgemo G2,,2 Round 11 N4RRATE johnqt Round 18 zekken Zellsis,2 Round 19 johnqt N4RRATE Zellsis Round 21 zekken johnqt Zellsis,,,,,,,,50,0,0
JonahP G2,,1 Round 20 N4RRATE Zellsis,1 Round 12 zekken Zellsis N4RRATE,,,,,,,,35,2,0
leaf G2,,3 Round 13 zekken N4RRATE Round 16 bang johnqt Round 20 bang johnqt,2 Round 3 bang johnqt N4RRATE Round 14 zekken bang johnqt,,,,,,,,52,1,1
trent G2,,8 Round 2 N4RRATE Zellsis Round 8 zekken johnqt Round 11 bang Zellsis Round 14 N4RRATE Zellsis Round 15 Zellsis zekken Round 16 N4RRATE Zellsis Round 17 bang zekken Round 18 N4RRATE bang,,,,,,,,,67,3,1
Zellsis SEN,,2 Round 13 trent jawgemo Round 24 valyn jawgemo,,,,,,,,,39,1,0
johnqt SEN,,3 Round 1 valyn trent Round 9 valyn JonahP Round 20 JonahP trent,,,,1 Round 12 JonahP,,,,,50,0,2
bang SEN,,1 Round 24 leaf trent,2 Round 4 leaf JonahP valyn Round 13 JonahP valyn leaf,1 Round 23 jawgemo leaf trent JonahP,,1 Round 7 valyn,1 Round 13 valyn leaf,,,,65,2,1
zekken SEN,,4 Round 7 jawgemo JonahP Round 10 JonahP jawgemo Round 11 leaf trent Round 12 leaf valyn,1 Round 8 jawgemo leaf valyn,,,1 Round 11 trent,,,,,56,0,1
N4RRATE SEN,,2 Round 6 valyn trent Round 11 valyn JonahP,,,,,,,,,38,2,1
