,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,2 Round 5 Jamppi MAGNUM Round 18 LewN sociablEE,,,,,,,,,37,6,0
grubinho GX,,5 Round 6 LewN sociablEE Round 13 Jamppi sociablEE Round 15 Jamppi MAGNUM Round 17 MAGNUM PROFEK Round 20 sociablEE PROFEK,1 Round 11 LewN Jamppi sociablEE,,,2 Round 5 LewN Round 16 LewN,,,,,48,0,0
Flickless GX,,2 Round 4 MAGNUM Jamppi Round 16 sociablEE PROFEK,,1 Round 10 sociablEE Jamppi MAGNUM LewN,,,1 Round 10 LewN MAGNUM,,,,51,1,0
ara GX,,3 Round 14 LewN Jamppi Round 16 MAGNUM Jamppi Round 19 PROFEK sociablEE,,,,1 Round 15 sociablEE,,,,,69,0,4
westside GX,,4 Round 3 Jamppi sociablEE Round 14 PROFEK sociablEE Round 17 Jamppi LewN Round 20 MAGNUM Jamppi,1 Round 1 LewN MAGNUM Jamppi,,,1 Round 19 Jamppi,,,,,58,0,2
MAGNUM BBL,,5 Round 2 westside ara Round 3 grubinho westside Round 5 Flickless ara Round 7 Flickless grubinho Round 8 grubinho westside,,,,,,,,,62,1,0
PROFEK BBL,,,,,,,,,,,28,0,1
sociablEE BBL,,3 Round 9 Cloud Flickless Round 10 grubinho Cloud Round 19 grubinho Cloud,3 Round 1 grubinho westside Cloud Round 8 ara Cloud Flickless Round 15 Cloud grubinho westside,,,,1 Round 1 Cloud westside,,,,57,2,1
Jamppi BBL,,3 Round 1 Flickless ara Round 3 ara Flickless Round 7 ara westside,1 Round 9 westside grubinho ara,,,,,,,,53,3,0
LewN BBL,,1 Round 12 Cloud Flickless,1 Round 16 westside ara Flickless,,,,,,,,39,0,0
