Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
C0M,LEV,Map_2_2Haven,All,Sova,1.23,229,18,14,8,+4,78%,176,50%,1,0,+1
kiNgg,LEV,Map_2_2Haven,All,Omen,1.18,177,15,13,6,+2,74%,114,26%,2,1,+1
Okeanos,LEV,Map_2_2Haven,All,Neon,0.85,194,17,17,3,0,70%,131,33%,2,3,-1
tex,LEV,Map_2_2Haven,All,Cypher,0.75,166,13,17,6,-4,74%,112,23%,3,2,+1
Sato,LEV,Map_2_2Haven,All,Yoru,0.63,189,14,18,5,-4,65%,124,33%,4,5,-1
Melser,KRÜ,Map_2_2Haven,All,Omen,1.44,233,20,13,12,+7,83%,143,33%,3,0,+3
Mazino,KRÜ,Map_2_2Haven,All,Sova,1.19,205,16,14,8,+2,83%,136,22%,3,0,+3
keznit,KRÜ,Map_2_2Haven,All,Iso,1.16,240,20,16,6,+4,78%,158,35%,0,2,-2
Dantedeu5,KRÜ,Map_2_2Haven,All,Yoru,0.98,199,16,17,6,-1,61%,132,22%,3,7,-4
Shyy,KRÜ,Map_2_2Haven,All,Cypher,0.53,117,7,17,11,-10,61%,82,21%,2,3,-1
C0M,LEV,Map_2_2Haven,Attack,Sova,1.03,231,9,10,2,-1,67%,166,37%,0,0,0
kiNgg,LEV,Map_2_2Haven,Attack,Omen,0.95,182,7,9,3,-2,67%,123,23%,1,1,0
Okeanos,LEV,Map_2_2Haven,Attack,Neon,0.27,111,4,11,2,-7,58%,79,23%,0,3,-3
tex,LEV,Map_2_2Haven,Attack,Cypher,0.32,128,6,12,1,-6,58%,70,33%,2,2,0
Sato,LEV,Map_2_2Haven,Attack,Yoru,0.36,130,5,11,3,-6,67%,92,15%,1,2,-1
Melser,KRÜ,Map_2_2Haven,Attack,Omen,0.85,160,6,9,3,-3,64%,97,47%,0,0,0
Mazino,KRÜ,Map_2_2Haven,Attack,Sova,0.67,104,4,8,1,-4,64%,61,30%,0,0,0
keznit,KRÜ,Map_2_2Haven,Attack,Iso,0.84,188,7,9,2,-2,55%,118,41%,0,2,-2
Dantedeu5,KRÜ,Map_2_2Haven,Attack,Yoru,0.68,152,4,10,4,-6,45%,112,14%,2,5,-3
Shyy,KRÜ,Map_2_2Haven,Attack,Cypher,0.59,142,5,10,4,-5,55%,90,25%,1,1,0
C0M,LEV,Map_2_2Haven,Defend,Sova,1.45,227,9,4,6,+5,91%,188,67%,1,0,+1
kiNgg,LEV,Map_2_2Haven,Defend,Omen,1.43,172,8,4,3,+4,82%,105,29%,1,0,+1
Okeanos,LEV,Map_2_2Haven,Defend,Neon,1.48,286,13,6,1,+7,82%,187,43%,2,0,+2
tex,LEV,Map_2_2Haven,Defend,Cypher,1.21,208,7,5,5,+2,91%,158,19%,1,0,+1
Sato,LEV,Map_2_2Haven,Defend,Yoru,0.92,253,9,7,2,+2,64%,159,50%,3,3,0
Melser,KRÜ,Map_2_2Haven,Defend,Omen,1.98,301,14,4,9,+10,100%,186,25%,3,0,+3
Mazino,KRÜ,Map_2_2Haven,Defend,Sova,1.65,298,12,6,7,+6,100%,204,20%,3,0,+3
keznit,KRÜ,Map_2_2Haven,Defend,Iso,1.45,289,13,7,4,+6,100%,194,32%,0,0,0
Dantedeu5,KRÜ,Map_2_2Haven,Defend,Yoru,1.26,242,12,7,2,+5,75%,149,30%,1,2,-1
Shyy,KRÜ,Map_2_2Haven,Defend,Cypher,0.48,95,2,7,7,-5,67%,74,17%,1,2,-1
