,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Juicy WOL,,,1 Round 12 Boaster crashies Alfajer,,,,,,,,37,0,0
SiuFatBB WOL,,2 Round 6 Chronicle Boaster Round 12 kaajak Chronicle,,,,,,,,,36,1,0
Yuicaw WOL,,1 Round 10 Chronicle Boaster,,,,,,,,,21,9,0
Spring WOL,,4 Round 6 Boaster crashies Round 7 kaajak Chronicle Round 13 kaajak crashies Round 14 Chronicle Alfajer,1 Round 17 Chronicle kaajak Boaster,,,,,,,,65,1,0
Lysoar WOL,,3 Round 10 crashies Alfajer Round 11 Alfajer crashies Round 13 Chronicle Alfajer,1 Round 3 Chronicle Alfajer crashies,,,1 Round 13 Alfajer,,,,,52,0,0
crashies FNC,,1 Round 15 Lysoar Yuicaw,,,,,1 Round 17 SiuFatBB Yuicaw,,,,51,1,1
Boaster FNC,,4 Round 1 Lysoar SiuFatBB Round 2 Juicy Lysoar Round 8 Yuicaw SiuFatBB Round 9 Yuicaw Lysoar,1 Round 11 Juicy Yuicaw Lysoar,,,,,,,,77,1,1
Chronicle FNC,,3 Round 1 Yuicaw Spring Round 8 Lysoar Spring Round 9 Juicy Spring,,,,,,,,,49,1,3
kaajak FNC,,6 Round 2 Yuicaw Spring Round 4 Spring Lysoar Round 5 Lysoar Spring Round 7 Yuicaw Lysoar Round 14 Juicy Spring kaajak Round 16 Juicy Spring,1 Round 6 Lysoar SiuFatBB Yuicaw,,,1 Round 14 Spring,1 Round 6 SiuFatBB Yuicaw,,,,104,1,3
Alfajer FNC,,4 Round 4 Juicy SiuFatBB Round 10 Juicy Yuicaw Round 15 Juicy Spring Round 17 Lysoar Spring,2 Round 5 Juicy SiuFatBB Yuicaw Round 13 SiuFatBB Spring Juicy,,,,,,,,62,0,0
