,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
UNFAKE VIT,,1 Round 20 ara Flickless,1 Round 16 ara grubinho westside,,,,,,,,38,2,0
Derke VIT,,,4 Round 1 ara Flickless westside Round 2 Flickless ara Cloud Round 11 grubinho ara Cloud Round 14 ara grubinho westside,1 Round 22 Cloud Flickless westside ara,,,,,,,59,0,0
KovaQ VIT,,,1 Round 4 westside Flickless ara,1 Round 13 ara grubinho Flickless Cloud,,,,,,,47,4,1
Less VIT,,3 Round 7 ara grubinho Round 15 Cloud grubinho Round 19 westside ara,1 Round 8 Cloud grubinho westside,,,,,,,,52,0,0
Kicks VIT,,,2 Round 10 westside Cloud grubinho Round 21 ara grubinho Flickless,,,,1 Round 10 grubinho Cloud,,,,39,0,0
Cloud GX,,3 Round 9 Derke KovaQ Round 12 KovaQ Derke Round 18 Kicks KovaQ,1 Round 1 Kicks KovaQ Less,,,1 Round 16 Less,,,,,62,3,0
grubinho GX,,4 Round 5 Derke UNFAKE Round 6 Kicks KovaQ Round 10 Less Derke Round 16 Derke KovaQ,2 Round 17 Derke Less UNFAKE Round 19 KovaQ UNFAKE Less,,,1 Round 4 KovaQ,,,,,75,2,0
Flickless GX,,3 Round 3 Kicks KovaQ Round 15 KovaQ Less Round 18 UNFAKE Derke,,,,,,,,,50,3,1
ara GX,,2 Round 6 Derke UNFAKE Round 23 Derke UNFAKE,,,,,,,,,26,0,0
westside GX,,3 Round 3 Derke UNFAKE Round 4 Less UNFAKE Round 19 Kicks Derke,1 Round 21 UNFAKE Less Kicks,,,,1 Round 21 Kicks Less,,,,41,0,0
