Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
ara,GX,Map_1_1Bind,All,Raze,1.46,297,27,19,3,+8,62%,184,33%,7,1,+6
westside,GX,Map_1_1Bind,All,Deadlock,0.98,196,18,20,7,-2,69%,124,33%,3,1,+2
grubinho,GX,Map_1_1Bind,All,Astra,0.98,179,16,19,10,-3,69%,124,36%,4,4,0
Cloud,GX,Map_1_1Bind,All,Gekko,0.83,184,16,21,6,-5,62%,133,44%,0,2,-2
Flickless,GX,Map_1_1Bind,All,Viper,0.57,109,9,19,9,-10,62%,78,21%,1,3,-2
Viva,XLG,Map_1_1Bind,All,Brimstone,1.38,247,23,15,9,+8,81%,180,38%,1,2,-1
happywei,XLG,Map_1_1Bind,All,Viper,1.09,266,24,19,4,+5,73%,169,44%,2,4,-2
NoMan,XLG,Map_1_1Bind,All,Skye,1.02,177,19,14,6,+5,73%,114,23%,1,5,-4
Rarga,XLG,Map_1_1Bind,All,Waylay,0.94,232,21,20,8,+1,73%,137,28%,7,3,+4
coconut,XLG,Map_1_1Bind,All,Gekko,0.72,133,11,18,8,-7,73%,88,19%,0,1,-1
ara,GX,Map_1_1Bind,Attack,Raze,1.67,323,16,9,2,+7,77%,210,42%,3,1,+2
westside,GX,Map_1_1Bind,Attack,Deadlock,0.86,192,8,11,5,-3,69%,124,21%,3,1,+2
grubinho,GX,Map_1_1Bind,Attack,Astra,0.83,146,7,9,3,-2,69%,116,33%,1,3,-2
Cloud,GX,Map_1_1Bind,Attack,Gekko,0.97,209,9,11,4,-2,77%,151,43%,0,1,-1
Flickless,GX,Map_1_1Bind,Attack,Viper,0.83,145,7,9,3,-2,62%,103,41%,0,0,0
Viva,XLG,Map_1_1Bind,Attack,Brimstone,1.09,188,8,8,4,0,69%,151,42%,1,2,-1
happywei,XLG,Map_1_1Bind,Attack,Viper,1.29,271,12,7,3,+5,77%,186,36%,1,3,-2
NoMan,XLG,Map_1_1Bind,Attack,Skye,1.18,199,12,7,0,+5,69%,117,26%,1,2,-1
Rarga,XLG,Map_1_1Bind,Attack,Waylay,1.00,238,11,9,4,+2,77%,130,23%,2,1,+1
coconut,XLG,Map_1_1Bind,Attack,Gekko,0.94,150,6,8,4,-2,85%,97,15%,0,0,0
ara,GX,Map_1_1Bind,Defend,Raze,1.24,272,11,10,1,+1,46%,159,20%,4,0,+4
westside,GX,Map_1_1Bind,Defend,Deadlock,1.10,201,10,9,2,+1,69%,125,50%,0,0,0
grubinho,GX,Map_1_1Bind,Defend,Astra,1.12,213,9,10,7,-1,69%,132,38%,3,1,+2
Cloud,GX,Map_1_1Bind,Defend,Gekko,0.68,159,7,10,2,-3,46%,116,44%,0,1,-1
Flickless,GX,Map_1_1Bind,Defend,Viper,0.31,73,2,10,6,-8,62%,52,0%,1,3,-2
Viva,XLG,Map_1_1Bind,Defend,Brimstone,1.66,308,15,7,5,+8,92%,208,35%,0,0,0
happywei,XLG,Map_1_1Bind,Defend,Viper,0.89,262,12,12,1,0,69%,153,54%,1,1,0
NoMan,XLG,Map_1_1Bind,Defend,Skye,0.86,156,7,7,6,0,77%,111,21%,0,3,-3
Rarga,XLG,Map_1_1Bind,Defend,Waylay,0.87,227,10,11,4,-1,69%,143,39%,5,2,+3
coconut,XLG,Map_1_1Bind,Defend,Gekko,0.49,117,5,10,4,-5,62%,79,27%,0,1,-1
