,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
qRaxs FUT,,2 Round 7 kaajak Chronicle qRaxs Round 19 kaajak Alfajer,,,,,,,,,35,1,0
AtaKaptan FUT,,3 Round 6 kaajak crashies Round 14 kaajak crashies Round 18 Boaster crashies,,,,,,,,,39,1,0
MrFaliN FUT,,3 Round 2 Alfajer Chronicle Round 18 Alfajer kaajak Round 21 Alfajer Boaster,1 Round 23 kaajak Chronicle crashies,,,,,,,,57,7,0
yetujey FUT,,2 Round 17 Chronicle Alfajer Round 21 crashies Chronicle,3 Round 10 Chronicle Boaster crashies Round 13 Chronicle Boaster kaajak Round 20 kaajak Chronicle crashies,,,,,,,,68,1,0
xeus FUT,,2 Round 7 Alfajer crashies Round 19 Chronicle crashies,1 Round 22 kaajak crashies Chronicle,,2 Round 1 kaajak Alfajer crashies Boaster Chronicle Round 12 Alfajer kaajak crashies Chronicle Boaster,,1 Round 12 Boaster Chronicle,,,,63,0,2
crashies FNC,,1 Round 17 AtaKaptan qRaxs,,,,,,,,,40,5,0
Boaster FNC,,2 Round 4 xeus MrFaliN Round 22 qRaxs xeus,,,,,,,,,41,1,0
Chronicle FNC,,3 Round 1 AtaKaptan MrFaliN Round 7 xeus AtaKaptan Round 12 qRaxs AtaKaptan,1 Round 3 xeus AtaKaptan qRaxs,,,,,1 Round 7 AtaKaptan qRaxs xeus,,,43,3,2
kaajak FNC,,4 Round 5 xeus qRaxs Round 8 MrFaliN xeus Round 11 AtaKaptan qRaxs Round 19 AtaKaptan yetujey,,,,,,,,,51,0,0
Alfajer FNC,,2 Round 17 xeus MrFaliN Round 20 AtaKaptan qRaxs,3 Round 8 AtaKaptan qRaxs yetujey Round 15 AtaKaptan MrFaliN yetujey Round 16 xeus qRaxs AtaKaptan,,,,,,,,45,0,0
