Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
aspas,LEV,Map_4_4Abyss,All,Jett,1.42,294,24,14,2,+10,87%,192,30%,8,1,+7
Mazino,LEV,Map_4_4Abyss,All,Harbor,1.36,259,21,15,7,+6,96%,182,25%,2,1,+1
kiNgg,LEV,Map_4_4Abyss,All,Omen,0.93,172,13,15,14,-2,91%,115,34%,1,0,+1
tex,LEV,Map_4_4Abyss,All,Cypher,0.93,221,19,17,2,+2,74%,138,37%,3,2,+1
C0M,LEV,Map_4_4Abyss,All,Sova,0.90,169,13,15,4,-2,78%,121,14%,2,3,-1
Shyy,KRÜ,Map_4_4Abyss,All,Cypher,1.43,247,22,15,4,+7,70%,167,46%,1,3,-2
mta,KRÜ,Map_4_4Abyss,All,Sova,1.22,261,21,17,5,+4,70%,170,43%,2,3,-1
heat,KRÜ,Map_4_4Abyss,All,Kayo,0.69,169,13,21,10,-8,65%,117,22%,1,3,-2
keznit,KRÜ,Map_4_4Abyss,All,Jett,0.64,143,12,19,2,-7,57%,97,19%,1,5,-4
Melser,KRÜ,Map_4_4Abyss,All,Omen,0.44,110,7,19,10,-12,57%,79,31%,2,2,0
aspas,LEV,Map_4_4Abyss,Attack,Jett,1.01,192,7,8,2,-1,82%,132,22%,3,0,+3
Mazino,LEV,Map_4_4Abyss,Attack,Harbor,1.25,218,8,7,4,+1,100%,134,29%,2,1,+1
kiNgg,LEV,Map_4_4Abyss,Attack,Omen,0.50,97,3,9,5,-6,91%,78,18%,0,0,0
tex,LEV,Map_4_4Abyss,Attack,Cypher,1.37,309,13,8,1,+5,82%,182,46%,2,1,+1
C0M,LEV,Map_4_4Abyss,Attack,Sova,1.34,267,11,8,1,+3,82%,184,13%,1,1,0
Shyy,KRÜ,Map_4_4Abyss,Attack,Cypher,1.64,288,13,8,2,+5,67%,178,42%,1,3,-2
mta,KRÜ,Map_4_4Abyss,Attack,Sova,0.70,177,7,10,1,-3,67%,102,56%,1,1,0
heat,KRÜ,Map_4_4Abyss,Attack,Kayo,0.76,167,7,11,3,-4,58%,118,24%,0,1,-1
keznit,KRÜ,Map_4_4Abyss,Attack,Jett,0.78,142,7,8,2,-1,67%,102,42%,1,2,-1
Melser,KRÜ,Map_4_4Abyss,Attack,Omen,0.32,106,3,11,5,-8,58%,80,29%,1,1,0
aspas,LEV,Map_4_4Abyss,Defend,Jett,1.80,389,17,6,0,+11,92%,247,36%,5,1,+4
Mazino,LEV,Map_4_4Abyss,Defend,Harbor,1.46,297,13,8,3,+5,92%,227,23%,0,0,0
kiNgg,LEV,Map_4_4Abyss,Defend,Omen,1.34,242,10,6,9,+4,92%,150,44%,1,0,+1
tex,LEV,Map_4_4Abyss,Defend,Cypher,0.53,141,6,9,1,-3,67%,97,26%,1,1,0
C0M,LEV,Map_4_4Abyss,Defend,Sova,0.50,80,2,7,3,-5,75%,63,17%,1,2,-1
Shyy,KRÜ,Map_4_4Abyss,Defend,Cypher,1.21,203,9,7,2,+2,73%,156,50%,0,0,0
mta,KRÜ,Map_4_4Abyss,Defend,Sova,1.79,355,14,7,4,+7,73%,244,39%,1,2,-1
heat,KRÜ,Map_4_4Abyss,Defend,Kayo,0.62,173,6,10,7,-4,73%,115,20%,1,2,-1
keznit,KRÜ,Map_4_4Abyss,Defend,Jett,0.50,145,5,11,0,-6,45%,91,8%,0,3,-3
Melser,KRÜ,Map_4_4Abyss,Defend,Omen,0.58,116,4,8,5,-4,55%,79,33%,1,1,0
