,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,3 Round 6 Chronicle kaajak Round 9 Chronicle Alfajer Round 17 Boaster crashies,,,,,,,,,45,1,0
nAts TL,,4 Round 5 kaajak Chronicle Round 7 kaajak Chronicle Round 17 kaajak Alfajer nAts Round 20 kaajak crashies,2 Round 3 kaajak Chronicle Boaster Round 8 Chronicle crashies Boaster,,,1 Round 24 Chronicle,1 Round 17 kaajak Alfajer,,,,65,2,1
keiko TL,,5 Round 1 Alfajer Chronicle Round 7 Alfajer crashies Round 9 Chronicle kaajak Round 13 crashies Alfajer Round 19 Chronicle Alfajer,1 Round 24 Boaster kaajak crashies,,,,,,,,60,1,1
kamo TL,,6 Round 10 kaajak Boaster Round 11 Boaster kaajak Round 13 Chronicle kaajak Round 14 Boaster Chronicle Round 16 Alfajer Boaster Round 20 Boaster crashies,1 Round 12 crashies Alfajer Chronicle,,,,,,,,56,6,0
Serial TL,,4 Round 4 Chronicle Boaster Round 16 crashies Chronicle Round 22 Alfajer crashies Round 23 Alfajer crashies,,,,,,,,,48,0,0
crashies FNC,,3 Round 1 Serial nAts Round 2 kamo Serial Round 7 paTiTek kamo,2 Round 5 kamo paTiTek keiko Round 11 Serial kamo nAts,,,1 Round 16 paTiTek,1 Round 11 nAts kamo,,,,63,0,1
Boaster FNC,,3 Round 8 paTiTek Serial Round 15 kamo keiko Round 22 nAts keiko,,,,,,,,,55,2,0
Chronicle FNC,,3 Round 22 Serial paTiTek Round 23 nAts Serial Round 24 keiko Serial,,,,,,,,,39,3,2
kaajak FNC,,5 Round 9 kamo nAts Round 11 paTiTek keiko Round 12 Serial kamo Round 15 paTiTek Serial Round 19 Serial paTiTek,2 Round 1 keiko paTiTek kamo Round 13 paTiTek nAts keiko,,,,1 Round 16 paTiTek kamo,,,,68,2,0
Alfajer FNC,,4 Round 12 paTiTek nAts Round 16 keiko Serial Round 17 kamo Serial Round 18 paTiTek Serial,1 Round 4 keiko paTiTek Serial,,,,,,,,41,0,0
