,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 13 kaajak crashies,2 Round 5 Alfajer kaajak crashies Round 12 Chronicle kaajak Alfajer,,,,,,,,55,4,0
nAts TL,,3 Round 4 crashies Chronicle Round 12 Boaster crashies Round 22 kaajak Boaster,1 Round 6 crashies Alfajer Chronicle,,,,,,,,40,0,0
keiko TL,,2 Round 7 Alfajer kaajak Round 11 crashies Chronicle,,,,,1 Round 11 crashies Chronicle,,,,45,0,0
kamo TL,,6 Round 4 Alfajer Boaster Round 7 Boaster Chronicle Round 8 kaajak Alfajer Round 9 Boaster Chronicle Round 20 Alfajer Chronicle Round 26 Chronicle crashies,2 Round 17 Boaster kaajak crashies Round 18 kaajak crashies Chronicle,,,,,,,,59,0,1
Serial TL,,1 Round 20 kaajak crashies,1 Round 24 Alfajer kaajak crashies,,,,,,,,32,6,1
crashies FNC,,2 Round 4 keiko kamo Round 19 paTiTek Serial,1 Round 2 kamo keiko paTiTek,1 Round 9 nAts keiko kamo paTiTek,,1 Round 9 paTiTek,,,,,53,3,1
Boaster FNC,,2 Round 15 Serial kamo Round 24 Serial nAts,,,,1 Round 24 nAts,,,,,33,3,0
Chronicle FNC,,8 Round 2 Serial nAts Round 8 nAts Serial Round 13 kamo paTiTek Round 16 keiko paTiTek Round 17 kamo paTiTek Round 23 paTiTek nAts Round 25 kamo keiko Round 26 keiko paTiTek,1 Round 11 nAts paTiTek Serial,,,,,,,,65,1,0
kaajak FNC,,3 Round 6 kamo keiko Round 19 kamo keiko Round 25 nAts paTiTek,2 Round 1 kamo keiko paTiTek Round 24 kamo paTiTek keiko,,,,,,,,53,0,1
Alfajer FNC,,6 Round 1 nAts Serial Round 10 keiko paTiTek Round 13 nAts Serial Round 15 nAts paTiTek Round 21 keiko nAts Round 26 nAts kamo,,1 Round 14 paTiTek nAts Serial keiko,,1 Round 13 Serial,1 Round 26 nAts kamo,,,,43,0,0
