,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 10 crashies Boaster,,,,,,,,,32,2,0
nAts TL,,4 Round 2 Alfajer Boaster Round 6 kaajak Boaster Round 9 kaajak Boaster Round 15 Alfajer kaajak,,1 Round 11 crashies Alfajer Boaster Chronicle,,,,,,,66,0,0
keiko TL,,3 Round 1 Chronicle Boaster Round 6 Alfajer Chronicle Round 22 kaajak Alfajer,1 Round 2 crashies kaajak Chronicle,,,,,,,,44,0,0
kamo TL,,2 Round 14 Chronicle crashies Round 23 kaajak Chronicle,,1 Round 4 Chronicle Boaster kaajak Alfajer,,,,,,,49,0,0
Serial TL,,,,,,,,,,,39,2,1
crashies FNC,,2 Round 6 nAts keiko Round 15 kamo Serial,,1 Round 17 nAts keiko kamo Serial,,,1 Round 6 nAts keiko,,,,54,2,0
Boaster FNC,,3 Round 14 keiko kamo Round 16 paTiTek Serial Round 23 nAts keiko,,,,,,,,,32,2,0
Chronicle FNC,,5 Round 1 kamo paTiTek Round 7 kamo keiko Round 19 nAts keiko Round 20 Serial paTiTek Round 21 kamo nAts,1 Round 3 keiko Serial paTiTek,,,,,,,,76,0,0
kaajak FNC,,2 Round 7 paTiTek nAts Round 18 paTiTek nAts,1 Round 13 kamo paTiTek nAts,,,,,,,,41,1,1
Alfajer FNC,,4 Round 9 paTiTek keiko Round 18 kamo keiko Round 19 kamo paTiTek Round 23 Serial kamo,1 Round 21 Serial keiko paTiTek,,,,,,,,49,1,0
