Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Minny,M8,Map_2_2Haven,All,Cypher,0.89,189,10,13,1,-3,53%,115,42%,1,3,-2
Kada,M8,Map_2_2Haven,All,Omen,0.78,161,9,13,5,-4,67%,101,53%,1,1,0
Click,M8,Map_2_2Haven,All,Jett,0.62,172,9,14,2,-5,53%,115,43%,1,1,0
kamyk,M8,Map_2_2Haven,All,Breach,0.54,115,4,14,7,-10,67%,77,20%,0,1,-1
Zyppan,M8,Map_2_2Haven,All,Sova,0.19,73,3,15,3,-12,47%,57,21%,1,5,-4
sociablEE,BBL,Map_2_2Haven,All,Sova,2.61,421,26,4,7,+22,93%,282,38%,2,0,+2
Jamppi,BBL,Map_2_2Haven,All,Breach,1.43,177,11,4,10,+7,87%,105,26%,1,1,0
MAGNUM,BBL,Map_2_2Haven,All,Cypher,1.38,239,11,7,7,+4,80%,166,21%,3,0,+3
PROFEK,BBL,Map_2_2Haven,All,Omen,0.99,198,10,9,10,+1,80%,122,15%,1,0,+1
LewN,BBL,Map_2_2Haven,All,Jett,0.81,218,11,11,4,0,73%,139,32%,4,3,+1
Minny,M8,Map_2_2Haven,Attack,Cypher,1.09,218,9,10,1,-1,58%,135,43%,1,2,-1
Kada,M8,Map_2_2Haven,Attack,Omen,0.81,158,7,10,5,-3,67%,106,47%,0,1,-1
Click,M8,Map_2_2Haven,Attack,Jett,0.80,196,8,11,2,-3,58%,134,47%,1,0,+1
kamyk,M8,Map_2_2Haven,Attack,Breach,0.64,133,4,11,5,-7,67%,86,27%,0,1,-1
Zyppan,M8,Map_2_2Haven,Attack,Sova,0.05,53,1,12,3,-11,50%,43,10%,1,5,-4
sociablEE,BBL,Map_2_2Haven,Attack,Sova,3.87,561,8,0,1,+8,100%,338,45%,0,0,0
Jamppi,BBL,Map_2_2Haven,Attack,Breach,1.11,116,1,1,3,0,100%,104,100%,0,0,0
MAGNUM,BBL,Map_2_2Haven,Attack,Cypher,1.57,240,2,1,3,+1,100%,144,6%,0,0,0
PROFEK,BBL,Map_2_2Haven,Attack,Omen,1.03,122,1,1,3,0,67%,84,0%,0,0,0
LewN,BBL,Map_2_2Haven,Attack,Jett,0.95,322,3,3,1,0,100%,171,22%,2,1,+1
Minny,M8,Map_2_2Haven,Defend,Cypher,0.08,75,1,3,0,-2,33%,32,33%,0,1,-1
Kada,M8,Map_2_2Haven,Defend,Omen,0.66,173,2,3,0,-1,67%,79,100%,1,0,+1
Click,M8,Map_2_2Haven,Defend,Jett,0.02,77,1,3,0,-2,33%,37,0%,0,1,-1
kamyk,M8,Map_2_2Haven,Defend,Breach,0.15,49,0,3,2,-3,67%,41,0%,0,0,0
Zyppan,M8,Map_2_2Haven,Defend,Sova,0.79,152,2,3,0,-1,33%,110,50%,0,0,0
sociablEE,BBL,Map_2_2Haven,Defend,Sova,2.30,387,18,4,6,+14,92%,268,36%,2,0,+2
Jamppi,BBL,Map_2_2Haven,Defend,Breach,1.51,192,10,3,7,+7,83%,106,19%,1,1,0
MAGNUM,BBL,Map_2_2Haven,Defend,Cypher,1.34,239,9,6,4,+3,75%,172,27%,3,0,+3
PROFEK,BBL,Map_2_2Haven,Defend,Omen,0.98,218,9,8,7,+1,83%,131,19%,1,0,+1
LewN,BBL,Map_2_2Haven,Defend,Jett,0.78,192,8,8,3,0,67%,131,38%,2,2,0
