Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Jamppi,BBL,All_Maps,All,"Sova, Breach",1.24,265,37,35,18,+2,86%,187,25%,5,2,+3
PROFEK,BBL,All_Maps,All,"Astra, Omen",0.95,164,24,32,24,-8,66%,110,32%,2,4,-2
sociablEE,BBL,All_Maps,All,"Chamber, Fade",0.85,181,28,34,11,-6,66%,118,21%,2,9,-7
vakk,BBL,All_Maps,All,"Vyse, Cypher",0.74,140,23,33,7,-10,66%,87,43%,2,1,+1
LewN,BBL,All_Maps,All,"Yoru, Raze",0.72,167,27,35,6,-8,57%,111,26%,4,13,-9
Wo0t,TH,All_Maps,All,Astra,1.24,232,36,25,24,+11,84%,153,42%,6,2,+4
Boo,TH,All_Maps,All,"Kayo, Omen",1.24,213,33,26,30,+7,82%,144,33%,2,1,+1
benjyfishy,TH,All_Maps,All,Killjoy,1.18,215,34,27,10,+7,77%,149,41%,3,2,+1
RieNs,TH,All_Maps,All,"Tejo, Fade",1.12,218,35,29,11,+6,86%,143,47%,9,3,+6
MiniBoo,TH,All_Maps,All,"Jett, Raze",0.93,194,31,32,7,-1,68%,132,26%,9,7,+2
Jamppi,BBL,All_Maps,Attack,"Sova, Breach",1.32,303,19,16,10,+3,90%,209,20%,1,0,+1
PROFEK,BBL,All_Maps,Attack,"Astra, Omen",1.05,142,9,11,13,-2,70%,97,43%,0,1,-1
sociablEE,BBL,All_Maps,Attack,"Chamber, Fade",0.90,166,14,13,3,+1,65%,103,17%,1,6,-5
vakk,BBL,All_Maps,Attack,"Vyse, Cypher",0.76,163,12,15,5,-3,70%,96,58%,1,0,+1
LewN,BBL,All_Maps,Attack,"Yoru, Raze",0.73,171,12,14,3,-2,60%,109,24%,2,8,-6
Wo0t,TH,All_Maps,Attack,Astra,1.19,231,20,14,13,+6,79%,145,48%,3,0,+3
Boo,TH,All_Maps,Attack,"Kayo, Omen",1.57,278,24,13,22,+11,92%,195,37%,1,1,0
benjyfishy,TH,All_Maps,Attack,Killjoy,1.37,242,22,13,4,+9,83%,163,47%,1,1,0
RieNs,TH,All_Maps,Attack,"Tejo, Fade",1.19,224,20,15,7,+5,88%,157,47%,6,3,+3
MiniBoo,TH,All_Maps,Attack,"Jett, Raze",0.67,160,14,18,3,-4,67%,117,34%,3,5,-2
Jamppi,BBL,All_Maps,Defend,"Sova, Breach",1.17,236,18,19,8,-1,83%,168,33%,4,2,+2
PROFEK,BBL,All_Maps,Defend,"Astra, Omen",0.86,179,15,21,11,-6,63%,120,27%,2,3,-1
sociablEE,BBL,All_Maps,Defend,"Chamber, Fade",0.81,189,14,21,8,-7,67%,130,24%,1,3,-2
vakk,BBL,All_Maps,Defend,"Vyse, Cypher",0.72,125,11,18,2,-7,63%,80,32%,1,1,0
LewN,BBL,All_Maps,Defend,"Yoru, Raze",0.71,166,15,21,3,-6,54%,112,28%,2,5,-3
Wo0t,TH,All_Maps,Defend,Astra,1.29,239,16,11,11,+5,90%,162,37%,3,2,+1
Boo,TH,All_Maps,Defend,"Kayo, Omen",0.84,135,9,13,8,-4,70%,83,23%,1,0,+1
benjyfishy,TH,All_Maps,Defend,Killjoy,0.94,187,12,14,6,-2,70%,132,35%,2,1,+1
RieNs,TH,All_Maps,Defend,"Tejo, Fade",1.02,202,15,14,4,+1,85%,127,46%,3,0,+3
MiniBoo,TH,All_Maps,Defend,"Jett, Raze",1.25,232,17,14,4,+3,70%,150,19%,6,2,+4
