Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Babyblue,JDG,Map_3_3Fracture,All,Tejo,,241,15,16,5,-1,,,,,,
jkuro,JDG,Map_3_3Fracture,All,Brimstone,,237,14,15,8,-1,,,,,,
Z1yan,JDG,Map_3_3Fracture,All,Cypher,,164,11,15,1,-4,,,,,,
stew,JDG,Map_3_3Fracture,All,Neon,,151,10,17,4,-7,,,,,,
MrCANI,JDG,Map_3_3Fracture,All,Breach,,83,6,17,5,-11,,,,,,
Rarga,XLG,Map_3_3Fracture,All,Neon,,362,25,11,5,+14,,,,,,
happywei,XLG,Map_3_3Fracture,All,Cypher,,256,18,16,7,+2,,,,,,
Viva,XLG,Map_3_3Fracture,All,Tejo,,224,18,9,1,+9,,,,,,
YOU,XLG,Map_3_3Fracture,All,Brimstone,,156,11,11,9,0,,,,,,
coconut,XLG,Map_3_3Fracture,All,Breach,,130,8,9,10,-1,,,,,,
Babyblue,JDG,Map_3_3Fracture,Attack,Tejo,,,,,,,,,
jkuro,JDG,Map_3_3Fracture,Attack,Brimstone,,,,,,,,,
Z1yan,JDG,Map_3_3Fracture,Attack,Cypher,,,,,,,,,
stew,JDG,Map_3_3Fracture,Attack,Neon,,,,,,,,,
MrCANI,JDG,Map_3_3Fracture,Attack,Breach,,,,,,,,,
Rarga,XLG,Map_3_3Fracture,Attack,Neon,,,,,,,,,
happywei,XLG,Map_3_3Fracture,Attack,Cypher,,,,,,,,,
Viva,XLG,Map_3_3Fracture,Attack,Tejo,,,,,,,,,
YOU,XLG,Map_3_3Fracture,Attack,Brimstone,,,,,,,,,
coconut,XLG,Map_3_3Fracture,Attack,Breach,,,,,,,,,
Babyblue,JDG,Map_3_3Fracture,Defend,Tejo,,,,,,,,,
jkuro,JDG,Map_3_3Fracture,Defend,Brimstone,,,,,,,,,
Z1yan,JDG,Map_3_3Fracture,Defend,Cypher,,,,,,,,,
stew,JDG,Map_3_3Fracture,Defend,Neon,,,,,,,,,
MrCANI,JDG,Map_3_3Fracture,Defend,Breach,,,,,,,,,
Rarga,XLG,Map_3_3Fracture,Defend,Neon,,,,,,,,,
happywei,XLG,Map_3_3Fracture,Defend,Cypher,,,,,,,,,
Viva,XLG,Map_3_3Fracture,Defend,Tejo,,,,,,,,,
YOU,XLG,Map_3_3Fracture,Defend,Brimstone,,,,,,,,,
coconut,XLG,Map_3_3Fracture,Defend,Breach,,,,,,,,,
