,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,6,2,,,2,,1,,,48,1,2
saadhak LOUD,,10,,,,1,1,,,,47,4,2
tuyz LOUD,,8,2,1,1,1,,,,,53,16,4
cauanzin LOUD,,7,4,1,,,,,,,58,2,3
Less LOUD,,15,2,,,,,,,,60,1,2
liazzi MIBR,,10,3,,,1,,,,,58,6,3
artzin MIBR,,5,5,1,,,,,,,58,3,2
mazin MIBR,,9,1,,,2,1,,,,51,7,2
rich MIBR,,2,3,,,1,,,,,52,13,0
Palla MIBR,,8,2,1,,,,,,,46,0,0
