,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,1 Round 1 liazzi mazin,,,,,,,,,39,0,0
saadhak LOUD,,2 Round 2 Palla mazin Round 13 mazin artzin,,,,1 Round 5 artzin,,,,,38,0,1
tuyz LOUD,,3 Round 12 rich mazin Round 20 artzin rich Round 21 artzin mazin,1 Round 22 mazin rich liazzi,1 Round 14 rich mazin liazzi Palla,,1 Round 22 liazzi,,,,,66,8,2
cauanzin LOUD,,2 Round 15 Palla rich Round 16 Palla artzin,1 Round 4 rich Palla liazzi,,,,,,,,59,0,1
Less LOUD,,6 Round 1 artzin rich Round 4 artzin mazin Round 10 liazzi artzin Round 11 rich liazzi Round 15 artzin mazin Round 18 Palla liazzi,1 Round 16 mazin rich liazzi,,,,,,,,72,0,0
liazzi MIBR,,4 Round 2 cauanzin pANcada Round 9 tuyz saadhak Round 13 saadhak cauanzin Round 19 tuyz Less,1 Round 22 saadhak cauanzin pANcada,,,,,,,,67,0,1
artzin MIBR,,2 Round 2 Less saadhak Round 11 cauanzin Less,3 Round 3 pANcada cauanzin tuyz Round 5 pANcada Less tuyz Round 9 cauanzin Less pANcada,,,,,,,,49,1,0
mazin MIBR,,2 Round 6 saadhak tuyz Round 21 pANcada saadhak,,,,,,,,,43,1,0
rich MIBR,,,1 Round 6 Less cauanzin pANcada,,,1 Round 6 pANcada,,,,,41,7,0
Palla MIBR,,3 Round 4 saadhak pANcada Round 8 pANcada saadhak Round 14 Less saadhak,1 Round 7 cauanzin saadhak tuyz,1 Round 17 saadhak Less tuyz pANcada,,,,,,,50,0,0
