,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,1 Round 18 SSeeS Akame,,,,,,,,,39,1,0
Killua TLN,,3 Round 2 Jinboong SSeeS Round 4 Meiy Jinboong Round 18 Jinboong gyen,,2 Round 1 Akame gyen SSeeS Jinboong Round 10 Jinboong Akame SSeeS Meiy,,,,,,,64,1,0
JitBoyS TLN,,2 Round 3 Akame Meiy Round 5 Meiy SSeeS,,,,,,,,,33,1,1
primmie TLN,,,,,,,,,,,16,6,0
thyy TLN,,1 Round 7 Akame Jinboong,2 Round 2 Meiy Akame gyen Round 12 gyen Akame Jinboong,,,,,,,,55,0,0
Jinboong DFM,,2 Round 17 primmie thyy Round 20 primmie Killua,,,,,,,,,50,1,0
Meiy DFM,,2 Round 5 Killua primmie Round 11 primmie JitBoyS,2 Round 12 Killua primmie JitBoyS Round 15 JitBoyS primmie thyy,,,,,,,,71,0,1
Akame DFM,,4 Round 1 thyy Crws Round 13 thyy JitBoyS Round 14 thyy primmie Round 20 thyy JitBoyS,2 Round 17 Killua JitBoyS Crws Round 19 JitBoyS primmie Killua,,,,,,,,69,4,1
SSeeS DFM,,1 Round 3 Killua Crws,,,,,,,,,41,4,0
gyen DFM,,2 Round 9 thyy primmie Round 21 Killua thyy,2 Round 6 thyy primmie JitBoyS Round 16 JitBoyS primmie Killua,,,,,,,,65,0,0
