,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,3 Round 2 Meiy Jinboong Round 5 Jinboong Akame Round 18 Akame SSeeS,,,,,,,,,32,2,1
Killua TLN,,1 Round 19 Meiy Jinboong,1 Round 15 SSeeS Jinboong gyen,,,,,,,,55,0,1
JitBoyS TLN,,4 Round 3 gyen Jinboong Round 11 SSeeS gyen Round 19 gyen Akame Round 22 Meiy Jinboong,,,,,,,,,47,0,1
primmie TLN,,2 Round 8 Akame Jinboong Round 20 Jinboong gyen,2 Round 1 Meiy Jinboong Akame Round 12 Meiy Jinboong SSeeS,1 Round 17 Akame gyen Meiy SSeeS,,,,,,,67,4,0
thyy TLN,,1 Round 16 Akame Meiy,3 Round 3 Meiy SSeeS Akame Round 9 gyen Jinboong SSeeS Round 11 Jinboong Akame Meiy,,,,1 Round 9 SSeeS Jinboong,,,,80,2,0
Jinboong DFM,,3 Round 3 Crws thyy Round 9 JitBoyS Killua Round 14 JitBoyS Killua,1 Round 13 thyy primmie JitBoyS,,,,1 Round 13 primmie JitBoyS,,,,56,3,0
Meiy DFM,,4 Round 7 Crws Killua Round 8 Crws primmie Round 18 thyy Killua Round 20 primmie Killua,2 Round 2 thyy Killua primmie Round 4 JitBoyS primmie Crws,,,,,,,,55,0,1
Akame DFM,,,,,,,,,,,31,0,1
SSeeS DFM,,1 Round 5 thyy Crws,1 Round 1 Crws thyy primmie,,,1 Round 5 Crws,,1 Round 1 primmie Crws thyy,,,29,0,1
gyen DFM,,3 Round 7 JitBoyS thyy Round 11 Crws primmie Round 19 Killua Crws,1 Round 6 JitBoyS primmie thyy,,,,,,,,40,2,0
