,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 12 Sylvan iZu,,,,,,,,,38,2,2
ZmjjKK EDG,,5 Round 9 iZu Sylvan Round 11 Meteor Sylvan Round 13 Meteor stax Round 16 BuZz Sylvan Round 19 BuZz Meteor,4 Round 5 Sylvan BuZz Meteor Round 8 Meteor iZu stax Round 14 iZu Meteor Sylvan Round 18 Meteor BuZz Sylvan,,,,,1 Round 8 stax iZu Meteor,,,69,1,0
Smoggy EDG,,1 Round 23 Meteor BuZz,,,,,,,,,41,1,0
S1Mon EDG,,1 Round 4 Meteor stax,,,,,,,,,39,3,0
CHICHOO EDG,,4 Round 9 BuZz stax Round 13 BuZz Sylvan Round 16 iZu Meteor Round 20 Meteor stax,3 Round 3 BuZz Sylvan iZu Round 4 BuZz iZu Sylvan Round 10 Meteor BuZz stax,,,,,,,,76,1,0
stax T1,,4 Round 6 CHICHOO S1Mon Round 7 nobody Smoggy Round 16 S1Mon ZmjjKK Round 23 nobody S1Mon,,,,,,,,,47,2,0
BuZz T1,,4 Round 6 nobody Smoggy Round 7 ZmjjKK S1Mon Round 10 nobody S1Mon Round 21 ZmjjKK nobody,3 Round 14 S1Mon Smoggy ZmjjKK Round 15 CHICHOO nobody S1Mon Round 17 Smoggy S1Mon CHICHOO,,1 Round 12 ZmjjKK CHICHOO Smoggy S1Mon nobody,2 Round 12 nobody Round 14 ZmjjKK,,,,,67,0,0
Sylvan T1,,2 Round 1 nobody S1Mon Round 20 CHICHOO nobody,,,,1 Round 20 ZmjjKK,,,,,40,6,0
Meteor T1,,2 Round 1 CHICHOO Smoggy Round 8 S1Mon CHICHOO,2 Round 19 Smoggy S1Mon CHICHOO Round 22 nobody S1Mon Smoggy,,,,,,,,52,1,0
iZu T1,,6 Round 4 ZmjjKK S1Mon Round 8 Smoggy nobody Round 9 nobody S1Mon Round 11 ZmjjKK Smoggy Round 21 S1Mon CHICHOO Round 23 CHICHOO ZmjjKK,1 Round 18 nobody ZmjjKK S1Mon,,,2 Round 21 CHICHOO Round 23 ZmjjKK,1 Round 18 S1Mon ZmjjKK,,,,75,0,0
