,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 13 stax iZu,,,,,,,,,38,2,1
ZmjjKK EDG,,2 Round 3 Meteor Sylvan Round 12 Meteor stax,,,,,,,,,51,0,0
Smoggy EDG,,1 Round 11 Sylvan iZu,,,,,,,,,34,3,0
S1Mon EDG,,3 Round 5 Sylvan iZu Round 8 stax Sylvan Round 17 BuZz iZu,,,,,1 Round 8 BuZz Sylvan,,,,42,0,0
CHICHOO EDG,,1 Round 12 BuZz iZu,,,,,,,,,33,0,0
stax T1,,5 Round 2 Smoggy CHICHOO Round 4 CHICHOO S1Mon Round 10 Smoggy S1Mon Round 14 nobody CHICHOO Round 16 CHICHOO nobody,1 Round 5 S1Mon Smoggy ZmjjKK,,,,,,,,70,3,0
BuZz T1,,2 Round 7 CHICHOO S1Mon Round 14 S1Mon ZmjjKK,1 Round 15 ZmjjKK S1Mon CHICHOO,1 Round 8 ZmjjKK nobody CHICHOO S1Mon BuZz,,,,,,,70,1,0
Sylvan T1,,1 Round 4 nobody Smoggy,,,,,,,,,46,0,0
Meteor T1,,2 Round 9 Smoggy nobody Round 17 nobody Smoggy,3 Round 2 ZmjjKK nobody S1Mon Round 6 Smoggy nobody CHICHOO Round 7 ZmjjKK Smoggy nobody,,1 Round 1 CHICHOO S1Mon Smoggy nobody ZmjjKK,,,,,,92,0,0
iZu T1,,1 Round 13 Smoggy ZmjjKK,,1 Round 3 S1Mon ZmjjKK CHICHOO nobody,,,,1 Round 3 CHICHOO nobody ZmjjKK,,,49,0,2
