,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 3 BuZz Sylvan,,,,,,,,,46,0,0
ZmjjKK EDG,,3 Round 5 BuZz stax Round 6 Sylvan BuZz Round 10 BuZz Sylvan,,,,,,,,,34,1,0
Smoggy EDG,,6 Round 4 stax Meteor Round 5 Meteor iZu Round 6 stax Meteor Round 10 stax Meteor Round 12 iZu Sylvan Round 17 BuZz stax,1 Round 3 iZu stax Meteor,,,1 Round 3 Meteor,,,,,92,1,0
S1Mon EDG,,1 Round 12 stax BuZz,,,,,,,,,18,3,0
CHICHOO EDG,,1 Round 13 Sylvan BuZz,1 Round 9 BuZz iZu Sylvan,,,,,,,,45,0,0
stax T1,,2 Round 2 ZmjjKK nobody Round 9 CHICHOO Smoggy,,,,,1 Round 9 CHICHOO Smoggy,,,,54,2,0
BuZz T1,,1 Round 16 ZmjjKK nobody,2 Round 8 ZmjjKK S1Mon CHICHOO Round 18 ZmjjKK nobody S1Mon,,,,,,,,51,2,0
Sylvan T1,,1 Round 8 nobody Smoggy,1 Round 16 CHICHOO Smoggy S1Mon,,,,,,,,57,2,0
Meteor T1,,4 Round 1 ZmjjKK nobody Round 2 S1Mon CHICHOO Round 11 ZmjjKK S1Mon Round 14 Smoggy S1Mon,,,,1 Round 18 CHICHOO,,,,,49,0,0
iZu T1,,4 Round 4 CHICHOO Smoggy Round 9 nobody ZmjjKK Round 13 Smoggy S1Mon Round 17 ZmjjKK nobody,,1 Round 7 nobody CHICHOO Smoggy S1Mon,,,,,,,94,0,0
