,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
purp0 GX,,2 Round 3 Boaster Chronicle Round 14 Alfajer crashies,,,,1 Round 7 Chronicle,,,,,36,2,0
Cloud GX,,4 Round 6 Alfajer crashies Round 7 Boaster crashies Round 12 kaajak crashies Round 18 Boaster Alfajer,2 Round 10 crashies Boaster Alfajer Round 11 crashies Alfajer Boaster,,,,,,,,65,0,0
Flickless GX,,2 Round 4 kaajak Boaster Round 14 Boaster Chronicle,2 Round 5 Boaster Chronicle crashies Round 13 Alfajer Boaster crashies,,,,1 Round 5 Chronicle crashies,,,,59,5,2
ara GX,,1 Round 16 crashies kaajak,,,,,,,,,31,0,0
westside GX,,2 Round 16 Alfajer Boaster Round 21 Alfajer Boaster,,,,,,,,,40,0,0
crashies FNC,,5 Round 1 westside ara Round 5 Cloud purp0 Round 7 ara westside Round 11 ara Flickless Round 22 Flickless Cloud,1 Round 13 ara westside Cloud,1 Round 15 ara westside purp0 Flickless,,,,,,,77,5,1
Boaster FNC,,2 Round 3 ara Cloud Round 12 ara Cloud,,,,,,,,,48,1,1
Chronicle FNC,,2 Round 7 Cloud Flickless Round 11 purp0 Cloud,,,,1 Round 16 ara,,,,,48,1,0
kaajak FNC,,5 Round 1 Flickless purp0 Round 2 Flickless Cloud Round 12 purp0 westside Round 16 westside Cloud Round 18 westside ara,1 Round 9 purp0 ara Cloud,,,,1 Round 1 purp0 Flickless,,,,52,0,0
Alfajer FNC,,5 Round 8 ara Cloud Round 17 westside Flickless Round 18 purp0 Flickless Round 20 ara Cloud Round 22 ara purp0,2 Round 19 ara westside Cloud Round 23 purp0 Cloud ara,,,,,,,,64,1,0
