,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
purp0 GX,,2 Round 1 Boaster Alfajer Round 17 kaajak Alfajer,,,,,,,,,44,0,0
Cloud GX,,,1 Round 18 Alfajer kaajak Chronicle,,,,,,,,31,5,0
Flickless GX,,1 Round 4 crashies Alfajer,,,,,,,,,36,4,0
ara GX,,4 Round 4 kaajak Chronicle Round 8 kaajak Boaster Round 10 Boaster Alfajer Round 15 Boaster Chronicle,,,,,,,,,52,0,0
westside GX,,4 Round 1 kaajak Chronicle Round 7 Chronicle crashies Round 13 Boaster crashies Round 14 Boaster crashies,1 Round 2 Chronicle kaajak Alfajer,,,,,,,,56,0,0
crashies FNC,,3 Round 3 purp0 Cloud Round 4 purp0 westside Round 9 Flickless westside,1 Round 15 Cloud westside ara,,,,,,,,86,0,3
Boaster FNC,,4 Round 1 Cloud ara Round 4 Cloud Flickless Round 5 Flickless purp0 Round 18 Cloud Flickless,,,,,1 Round 4 Cloud Flickless,1 Round 18 westside Cloud Flickless,,,84,4,1
Chronicle FNC,,1 Round 11 ara Flickless,1 Round 10 Cloud Flickless purp0,,,,,,,,43,0,1
kaajak FNC,,5 Round 3 westside Flickless Round 9 ara Cloud Round 11 purp0 Cloud Round 16 westside Flickless Round 17 Flickless ara,1 Round 6 Flickless purp0 Cloud,,,,,,,,66,0,1
Alfajer FNC,,2 Round 5 ara westside Round 16 Cloud purp0,2 Round 8 Cloud purp0 ara Round 12 ara westside Flickless,,,,,,,,55,0,0
