Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
grubinho,GX,Map_2_2Haven,All,Omen,0.86,217,11,13,5,-2,63%,132,21%,0,3,-3
westside,GX,Map_2_2Haven,All,Cypher,0.70,137,9,14,2,-5,56%,95,60%,1,0,+1
Cloud,GX,Map_2_2Haven,All,Sova,0.68,139,8,14,4,-6,63%,95,15%,0,3,-3
Flickless,GX,Map_2_2Haven,All,Breach,0.39,133,6,16,6,-10,56%,84,21%,0,3,-3
ara,GX,Map_2_2Haven,All,Neon,0.32,101,6,15,1,-9,38%,64,29%,1,5,-4
RieNs,TH,Map_2_2Haven,All,Sova,1.68,283,16,8,10,+8,94%,213,44%,2,0,+2
MiniBoo,TH,Map_2_2Haven,All,Yoru,1.67,327,19,9,4,+10,81%,199,32%,7,0,+7
benjyfishy,TH,Map_2_2Haven,All,Cypher,1.41,173,11,5,4,+6,94%,124,44%,0,0,0
Wo0t,TH,Map_2_2Haven,All,Iso,1.29,220,14,9,6,+5,94%,153,44%,4,1,+3
Boo,TH,Map_2_2Haven,All,Omen,1.14,195,12,9,12,+3,94%,116,29%,1,1,0
grubinho,GX,Map_2_2Haven,Attack,Omen,0.98,221,9,9,1,0,58%,131,26%,0,2,-2
westside,GX,Map_2_2Haven,Attack,Cypher,0.40,74,4,11,0,-7,42%,57,100%,0,0,0
Cloud,GX,Map_2_2Haven,Attack,Sova,0.71,133,5,10,3,-5,67%,100,22%,0,2,-2
Flickless,GX,Map_2_2Haven,Attack,Breach,0.37,112,4,12,3,-8,50%,71,28%,0,2,-2
ara,GX,Map_2_2Haven,Attack,Neon,0.22,80,3,11,1,-8,33%,53,27%,1,5,-4
RieNs,TH,Map_2_2Haven,Attack,Sova,1.34,250,4,3,1,+1,100%,214,45%,0,0,0
MiniBoo,TH,Map_2_2Haven,Attack,Yoru,1.95,498,7,4,1,+3,75%,269,43%,1,0,+1
benjyfishy,TH,Map_2_2Haven,Attack,Cypher,1.48,167,3,2,1,+1,100%,129,38%,0,0,0
Wo0t,TH,Map_2_2Haven,Attack,Iso,1.74,241,4,2,1,+2,100%,174,57%,2,1,+1
Boo,TH,Map_2_2Haven,Attack,Omen,0.20,88,1,4,5,-3,100%,33,33%,0,0,0
grubinho,GX,Map_2_2Haven,Defend,Omen,0.51,207,2,4,4,-2,75%,137,13%,0,1,-1
westside,GX,Map_2_2Haven,Defend,Cypher,1.57,329,5,3,2,+2,100%,212,40%,1,0,+1
Cloud,GX,Map_2_2Haven,Defend,Sova,0.59,159,3,4,1,-1,50%,80,0%,0,1,-1
Flickless,GX,Map_2_2Haven,Defend,Breach,0.45,198,2,4,3,-2,75%,123,13%,0,1,-1
ara,GX,Map_2_2Haven,Defend,Neon,0.63,166,3,4,0,-1,50%,99,33%,0,0,0
RieNs,TH,Map_2_2Haven,Defend,Sova,1.80,295,12,5,9,+7,92%,213,43%,2,0,+2
MiniBoo,TH,Map_2_2Haven,Defend,Yoru,1.57,270,12,5,3,+7,83%,176,25%,6,0,+6
benjyfishy,TH,Map_2_2Haven,Defend,Cypher,1.38,176,8,3,3,+5,92%,123,47%,0,0,0
Wo0t,TH,Map_2_2Haven,Defend,Iso,1.15,214,10,7,5,+3,92%,146,40%,2,0,+2
Boo,TH,Map_2_2Haven,Defend,Omen,1.45,231,11,5,7,+6,92%,144,29%,1,1,0
