,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
coconut XLG,,3 Round 1 bang N4RRATE Round 3 Zellsis N4RRATE Round 12 N4RRATE johnqt,,,,,1 Round 12 N4RRATE johnqt,,,,36,0,0
Rarga XLG,,,1 Round 13 N4RRATE johnqt bang,1 Round 10 N4RRATE Zellsis zekken johnqt,,1 Round 7 Zellsis,,1 Round 13 N4RRATE johnqt bang,,,63,0,0
Viva XLG,,1 Round 14 zekken Zellsis,,,,,,,,,29,1,0
Midi XLG,,2 Round 8 bang N4RRATE Round 14 N4RRATE bang,,,,,,,,,29,3,0
happywei XLG,,6 Round 3 zekken bang Round 7 zekken N4RRATE Round 11 Zellsis zekken Round 12 zekken bang Round 13 Zellsis zekken Round 16 bang Zellsis,,,,,,,,,71,0,0
Zellsis SEN,,2 Round 7 coconut Midi Round 18 coconut Viva,,,,,,,,,40,0,0
johnqt SEN,,5 Round 1 coconut Midi Round 5 Viva happywei Round 7 happywei Viva Round 16 coconut Viva Round 17 Rarga happywei,,,,,,,,,70,3,1
bang SEN,,2 Round 8 coconut Viva Round 15 Midi Viva,,1 Round 9 happywei Rarga coconut Midi,,,,,,,33,1,0
zekken SEN,,7 Round 1 Viva happywei Round 2 happywei Rarga Round 5 coconut Rarga Round 6 coconut Midi Round 8 Rarga Midi Round 10 Viva Midi Round 17 coconut Midi,1 Round 11 Rarga coconut Viva,2 Round 4 Midi coconut happywei Rarga Round 19 Viva Midi Rarga happywei,,,1 Round 1 Viva happywei,,,,92,0,0
N4RRATE SEN,,4 Round 12 Rarga Midi Round 13 Viva Midi Round 16 Rarga Midi Round 18 happywei Rarga,,,,1 Round 11 happywei,,,,,65,3,1
