,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
coconut XLG,,2 Round 2 zekken N4RRATE Round 8 Zellsis johnqt coconut,1 Round 1 Zellsis zekken johnqt,,,,1 Round 1 zekken johnqt,,,,37,0,0
Rarga XLG,,2 Round 12 N4RRATE johnqt Round 18 Zellsis bang,,,,,,,,,39,0,0
Viva XLG,,1 Round 2 Zellsis bang,1 Round 6 N4RRATE bang Zellsis,,,,,,,,60,1,0
Midi XLG,,1 Round 17 zekken N4RRATE,,,,,,,,,42,6,0
happywei XLG,,2 Round 1 N4RRATE bang Round 13 Zellsis johnqt,,,,1 Round 18 N4RRATE,,,,,47,1,1
Zellsis SEN,,4 Round 1 Rarga Midi Round 4 Viva happywei Round 11 Rarga happywei Round 17 Midi Viva,1 Round 7 Rarga coconut Midi,,,1 Round 17 Viva,,,,,68,2,0
johnqt SEN,,3 Round 4 Rarga coconut Round 13 Midi Viva Round 17 Rarga coconut,1 Round 19 Midi happywei Viva,,,,,,,,83,1,0
bang SEN,,5 Round 5 Rarga Midi Round 12 Rarga coconut Round 13 coconut happywei Round 14 Midi coconut Round 18 coconut Midi,,1 Round 16 Rarga coconut Midi Viva,,,1 Round 16 Viva Midi,,,,52,0,1
zekken SEN,,4 Round 3 coconut Midi Round 9 Rarga Viva Round 10 Viva coconut Round 14 happywei Viva,1 Round 12 Viva Midi happywei,,,,,,,,49,0,4
N4RRATE SEN,,2 Round 9 coconut happywei Round 10 Rarga happywei,,,,,,,,,58,2,0
