,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,2 Round 4 Filu sheydos Round 16 flyuh soulcas,,,,,,,,,23,3,0
nAts TL,,2 Round 10 soulcas sheydos Round 14 soulcas sheydos,,1 Round 9 flyuh Filu sheydos grubinho,,2 Round 4 soulcas Round 10 sheydos,,,,,53,2,2
keiko TL,,6 Round 5 Filu grubinho Round 11 grubinho flyuh Round 13 soulcas grubinho Round 20 Filu grubinho Round 21 grubinho Filu Round 22 sheydos soulcas,1 Round 10 Filu grubinho flyuh,,,,,,,,64,0,0
kamo TL,,4 Round 4 flyuh grubinho Round 5 flyuh sheydos Round 14 grubinho Filu Round 15 sheydos flyuh,,,,,,,,,40,0,1
Serial TL,,1 Round 16 grubinho sheydos,,1 Round 19 grubinho Filu sheydos soulcas,,,,,,,33,2,0
soulcas MKOI,,3 Round 4 Serial paTiTek Round 12 kamo nAts Round 18 keiko Serial,1 Round 11 keiko nAts kamo,1 Round 17 paTiTek Serial keiko nAts,,,,,,,67,1,0
sheydos MKOI,,4 Round 6 nAts Serial Round 10 keiko paTiTek Round 20 keiko nAts Round 21 paTiTek keiko,,,,,1 Round 20 keiko nAts,,,,55,3,1
flyuh MKOI,,2 Round 8 kamo nAts Round 20 kamo Serial,,,,,,,,,44,0,0
Filu MKOI,,4 Round 7 kamo paTiTek Round 8 Serial paTiTek Round 10 Serial kamo Round 18 nAts paTiTek,1 Round 21 kamo Serial nAts,,,,,,,,49,0,0
grubinho MKOI,,2 Round 12 Serial keiko Round 19 kamo paTiTek,,,,,,,,,39,4,0
