Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Ascent,1,"""1-0""",APK,Attackers,Elimination
1Ascent,2,"""2-0""",APK,Attackers,Spike Detonation
1Ascent,3,"""3-0""",APK,Attackers,Elimination
1Ascent,4,"""4-0""",APK,Attackers,Elimination
1Ascent,5,"""4-1""",TH,Defenders,Defuse
1Ascent,6,"""4-2""",TH,Defenders,Elimination
1Ascent,7,"""4-3""",TH,Defenders,Elimination
1Ascent,8,"""4-4""",TH,Defenders,Defuse
1Ascent,9,"""4-5""",TH,Defenders,Elimination
1Ascent,10,"""5-5""",APK,Attackers,Spike Detonation
1Ascent,11,"""5-6""",TH,Defenders,Defuse
1Ascent,12,"""5-7""",TH,Defenders,Defuse
1Ascent,13,"""5-8""",APK,Attackers,Elimination
1Ascent,14,"""5-9""",APK,Attackers,Elimination
1Ascent,15,"""5-10""",APK,Attackers,Elimination
1Ascent,16,"""5-11""",APK,Attackers,Elimination
1Ascent,17,"""5-12""",APK,Attackers,Spike Detonation
1Ascent,18,"""5-13""",APK,Attackers,Elimination
1Ascent,19,"""""",,,
1Ascent,20,"""""",,,
1Ascent,21,"""""",,,
1Ascent,22,"""""",,,
1Ascent,23,"""""",,,
1Ascent,24,"""""",,,
