,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
vakk BBL,,5 Round 1 paTiTek nAts Round 2 nAts keiko Round 4 kamo paTiTek Round 13 keiko kamyk Round 16 kamyk kamo,1 Round 17 kamo kamyk keiko vakk,1 Round 11 kamyk keiko paTiTek kamo,,1 Round 1 nAts,,,,,61,1,1
PROFEK BBL,,3 Round 1 kamo kamyk Round 6 nAts keiko Round 10 kamo nAts,1 Round 12 kamyk keiko paTiTek,,,1 Round 6 keiko,,1 Round 12 keiko kamyk paTiTek,,,52,4,0
sociablEE BBL,,6 Round 2 kamo kamyk Round 6 kamo paTiTek Round 7 kamyk kamo Round 13 paTiTek kamo Round 16 paTiTek nAts Round 22 kamo kamyk,1 Round 8 keiko kamo kamyk,,,,,,,,60,0,0
Jamppi BBL,,2 Round 9 nAts keiko Round 20 keiko nAts,,,,,,,,,63,5,0
LewN BBL,,3 Round 14 kamo paTiTek Round 19 nAts keiko Round 22 keiko paTiTek,1 Round 7 keiko nAts paTiTek,,,,1 Round 22 keiko paTiTek,,,,44,1,2
paTiTek TL,,2 Round 15 vakk PROFEK Round 21 PROFEK Jamppi,,,,,,,,,33,4,0
nAts TL,,1 Round 15 LewN sociablEE,2 Round 6 Jamppi LewN vakk Round 14 PROFEK Jamppi vakk,,,,,,,,43,2,0
kamyk TL,,5 Round 12 sociablEE LewN Round 13 LewN PROFEK Round 18 vakk sociablEE Round 20 LewN Jamppi Round 21 LewN vakk,2 Round 3 sociablEE PROFEK LewN Round 5 Jamppi vakk PROFEK,,,,,1 Round 3 PROFEK sociablEE LewN,,,79,2,1
keiko TL,,3 Round 8 LewN Jamppi Round 17 LewN sociablEE Round 18 PROFEK LewN,1 Round 22 vakk PROFEK Jamppi,,,1 Round 17 vakk,,,,,53,0,0
kamo TL,,1 Round 4 Jamppi LewN,,,,,,,,,49,1,1
