,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
vakk BBL,,3 Round 11 kamyk nAts Round 16 nAts keiko Round 22 kamo nAts,,,,,,,,,38,2,0
PROFEK BBL,,5 Round 7 paTiTek kamo Round 9 kamo nAts Round 10 kamo paTiTek Round 12 kamo paTiTek Round 19 nAts kamo,,,,,,,,,44,1,0
sociablEE BBL,,3 Round 8 keiko paTiTek Round 12 kamyk nAts Round 16 kamo paTiTek,,,,,,,,,51,0,1
Jamppi BBL,,4 Round 1 paTiTek keiko Round 8 kamo nAts Round 9 paTiTek keiko Round 15 keiko paTiTek,1 Round 2 kamo paTiTek kamyk,,,,,,,,36,5,0
LewN BBL,,2 Round 2 keiko nAts Round 14 paTiTek keiko,3 Round 1 nAts kamo kamyk Round 13 kamo kamyk keiko Round 23 kamyk nAts keiko,,,,,,,,45,1,1
paTiTek TL,,2 Round 3 PROFEK Jamppi Round 13 sociablEE LewN,,,,,,,,,46,5,1
nAts TL,,,2 Round 6 LewN Jamppi vakk Round 10 LewN Jamppi sociablEE,,,,,,,,51,1,0
kamyk TL,,2 Round 1 Jamppi sociablEE Round 20 Jamppi sociablEE,2 Round 19 sociablEE vakk PROFEK Round 22 LewN Jamppi vakk,,,1 Round 19 PROFEK,,,,,45,1,2
keiko TL,,4 Round 4 PROFEK vakk Round 11 LewN Jamppi Round 14 sociablEE PROFEK Round 17 PROFEK vakk,1 Round 18 sociablEE LewN vakk,,,,,,,,64,0,0
kamo TL,,5 Round 5 vakk sociablEE Round 6 PROFEK sociablEE Round 9 Jamppi vakk Round 17 Jamppi LewN Round 18 Jamppi PROFEK,1 Round 23 sociablEE PROFEK Jamppi,,,,,,,,66,1,2
