,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
vakk BBL,,1 Round 7 nAts paTiTek,,1 Round 14 paTiTek kamyk keiko nAts,,1 Round 14 nAts,,,,,46,3,0
PROFEK BBL,,4 Round 6 keiko paTiTek Round 13 kamo paTiTek Round 16 nAts kamyk Round 20 nAts keiko,1 Round 21 keiko kamo kamyk PROFEK,,,1 Round 13 paTiTek,,,,,43,2,1
sociablEE BBL,,6 Round 4 nAts keiko Round 10 nAts keiko Round 12 kamo keiko Round 15 nAts kamo Round 22 nAts paTiTek Round 23 kamo kamyk,2 Round 6 kamo nAts kamyk Round 11 nAts paTiTek kamyk,,,,,,,,67,1,1
Jamppi BBL,,1 Round 2 nAts kamo,1 Round 1 keiko kamyk nAts,,,,,,,,35,4,1
LewN BBL,,5 Round 10 paTiTek kamyk Round 13 nAts kamyk Round 19 kamo paTiTek Round 20 paTiTek kamyk Round 22 keiko kamyk,1 Round 9 kamo keiko kamyk,,,,,,,,42,0,0
paTiTek TL,,1 Round 3 PROFEK Jamppi,1 Round 1 LewN vakk Jamppi,,,,,,,,39,1,1
nAts TL,,4 Round 3 sociablEE LewN Round 4 Jamppi LewN Round 23 PROFEK vakk Round 24 PROFEK LewN,1 Round 14 Jamppi PROFEK sociablEE,,,,,,,,57,0,0
kamyk TL,,5 Round 1 sociablEE PROFEK Round 4 sociablEE vakk Round 12 vakk PROFEK Round 16 LewN Jamppi Round 20 PROFEK vakk,,,,,,,,,51,7,2
keiko TL,,4 Round 5 sociablEE vakk Round 8 PROFEK Jamppi Round 16 vakk PROFEK Round 24 vakk Jamppi,1 Round 19 sociablEE Jamppi PROFEK,,,,1 Round 5 sociablEE vakk,,,,60,2,0
kamo TL,,2 Round 21 sociablEE Jamppi Round 23 LewN Jamppi,,2 Round 11 vakk sociablEE PROFEK Jamppi Round 18 LewN vakk Jamppi PROFEK,,,,,1 Round 11 PROFEK Jamppi sociablEE vakk,,58,1,0
