,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,1 Round 3 Asuna eeiu,1 Round 12 Asuna Kess eeiu,,1 Round 14 eeiu Cryocells Asuna Kess zander,,,,,,80,1,0
Virtyy LOUD,,4 Round 4 Cryocells Kess Round 5 Asuna eeiu Round 11 eeiu Kess Round 15 Kess zander,1 Round 13 zander Asuna eeiu,1 Round 6 eeiu Asuna zander Kess,,,,,,,60,1,0
RobbieBk LOUD,,1 Round 10 Asuna Kess,,,,1 Round 15 eeiu,,,,,30,3,0
cauanzin LOUD,,,1 Round 7 Cryocells zander Asuna,,,,,,,,49,5,0
lukxo LOUD,,3 Round 9 zander Asuna Round 11 Cryocells Asuna Round 12 Cryocells zander,1 Round 1 eeiu Cryocells Kess,,,,,,,,85,0,0
Asuna 100T,,,1 Round 8 cauanzin RobbieBk pANcada,,,,,,,,51,0,0
eeiu 100T,,3 Round 3 lukxo RobbieBk Round 8 Virtyy lukxo Round 15 Virtyy lukxo,,,,,,,,,43,0,0
Cryocells 100T,,1 Round 11 pANcada Virtyy,1 Round 5 RobbieBk Virtyy pANcada,,,,1 Round 5 pANcada Virtyy,,,,45,0,0
zander 100T,,2 Round 1 pANcada RobbieBk Round 12 Virtyy cauanzin,,,,,,,,,45,0,0
Kess 100T,,2 Round 6 lukxo cauanzin Round 10 Virtyy cauanzin,,,,,,,,,51,0,0
