,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,1 Round 6 Cryocells Kess,,1 Round 11 eeiu Asuna zander Cryocells,,,1 Round 6 Cryocells Kess,,,,50,0,2
Virtyy LOUD,,2 Round 3 Asuna Kess Round 9 zander Cryocells,,,,1 Round 19 zander,,,,,54,0,1
RobbieBk LOUD,,1 Round 5 Cryocells eeiu,1 Round 10 eeiu Kess zander,,,1 Round 10 zander,,,,,39,1,1
cauanzin LOUD,,3 Round 6 Asuna eeiu Round 8 Cryocells eeiu Round 9 Asuna eeiu,2 Round 15 zander Cryocells eeiu Round 19 eeiu Asuna Cryocells,,,,,,,,76,5,0
lukxo LOUD,,,,,,,,,,,22,0,0
Asuna 100T,,5 Round 9 RobbieBk lukxo Round 12 Virtyy pANcada Round 14 cauanzin RobbieBk Round 16 RobbieBk lukxo Round 17 Virtyy RobbieBk,,2 Round 1 pANcada cauanzin RobbieBk Virtyy Round 8 Virtyy lukxo cauanzin RobbieBk Asuna,,,,1 Round 8 pANcada RobbieBk cauanzin,,,59,1,1
eeiu 100T,,2 Round 3 Virtyy RobbieBk Round 14 Virtyy pANcada,,,,,,,,,41,4,2
Cryocells 100T,,2 Round 2 lukxo Virtyy Round 4 RobbieBk cauanzin,1 Round 6 RobbieBk Virtyy cauanzin,,,,,,,,49,0,0
zander 100T,,4 Round 3 pANcada lukxo Round 13 Virtyy cauanzin Round 16 Virtyy pANcada Round 18 cauanzin RobbieBk,2 Round 19 lukxo pANcada cauanzin Round 20 cauanzin pANcada lukxo,,,,,,,,55,1,1
Kess 100T,,1 Round 18 lukxo Virtyy,,,,,,,,,38,5,0
